object_name,object_class,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,scale_x,scale_y,scale_z,spawns,spawncount
"M_decal_dirt2",DecalActor,-1154.781,-16962.61,2980.607,0.001373,78.75005,-89.9996,1.901378,2.26972,2.26972,,
"M_decal_dirt3",DecalActor,-1951.717,-16765,2980.591,0.001373,78.75005,-89.9996,3.539439,2.26972,2.26972,,
"M_decal_dirt4",DecalActor,541.9432,-17681.39,3005.804,-0.001693286,286.8762,-90.00126,3.539439,2.26972,2.26972,,
"M_decal_dirt5",DecalActor,825.6453,-18359.53,3005.781,-0.002163688,264.3768,-89.99989,3.539439,2.26972,2.26972,,
"M_decal_dirt6",DecalActor,500.7583,-19190.54,3005.748,-0.002164,264.3768,-89.99989,3.539439,2.26972,2.26972,,
"M_decal_dirt7",DecalActor,-128.9783,-20292.82,3005.706,-0.002164,264.3768,-89.99989,3.539439,2.26972,2.553672,,
"M_decal_dirt8",DecalActor,-55.73427,-20668.39,2993.032,0.0005942264,163.1269,-89.99723,3.539439,2.26972,2.26972,,
"M_decal_dirt9",DecalActor,-481.3067,-19444.48,3005.737,-0.002017008,286.8769,-90.00053,4.705083,2.26972,1.925013,,
"M_decal_dirt_12",DecalActor,-349.6387,-17368.35,2980.599,0.001372868,78.75005,-89.9996,3.539439,2.26972,2.26972,,
"SquareHoleDecal1Sharp_32",DecalActor,-3034.307,-18641.48,4621.826,0.001051849,-78.74606,78.74995,0.5477265,0.4469629,0.4469629,,
"SquareHoleDecal2Sharp_38",DecalActor,-297.9976,-19664.93,5112.111,84.37473,871.8737,180,0.7497203,0.5900633,0.5900633,,
"DirectionalLight_1",DirectionalLight,-992.6452,-18046.18,3865.438,-59.35987,164.5713,5.212326,,,,,
"CrystalSparksGreen_16",Emitter,-370.8034,-17021.24,3428.989,,,,0.6352607,0.6352607,0.6352607,,
"CrystalSparksYellow_2",Emitter,-1346.826,-17929.99,3406.261,28.65666,0,0,0.6125993,0.6125993,0.6125993,,
"P_Distortion2",Emitter,-2109.964,-17729.66,3016.649,,,,,,,,
"P_Distortion3",Emitter,-64.1482,-20458.63,3016.649,,,,,,,,
"P_Distortion_11",Emitter,-708.2249,-17866.29,3016.649,,,,,,,,
"P_FireAttach_2",Emitter,91.06409,-34.86133,4.093994,,,,0.25,0.25,0.25,,
"FirstPersonCharacter_2",FirstPersonCharacter_C,-8973.732,-14738.57,3090.545,,,,,,,,
"InstancedFoliageActor_0",InstancedFoliageActor,,,,,,,,,,,
"MenuCameraDLC2_2",LevelSequenceActor,-992.4652,-17906.4,3401.317,,,,,,,,
"MatchBox_2",MatchBox_C,-1170.249,-17846.33,3354.562,0,-56.25006,0,0.66,0.66,0.66,,
"PlayerStart_1",PlayerStart,-5676.179,-16198.96,3433.394,,,,,,,,
"Lavalight2",PointLight,-674.8857,-18093.94,3279.7,0,2.2E-05,0,,,,,
"PointLight_0",PointLight,48.26782,5.164063,146.623,,,,4,4,4,,
"GlobalPostProcess",PostProcessVolume,2476.232,-18140.62,11930,,,,,,,,
"RedGuy_2",RedGuy_C,-1026.893,-17804.32,3441.567,,,,,,,,
"SkyLight_1",SkyLight,-923.3129,-17993.23,3917.479,,,,,,,,
"Cup_01_2",StaticMeshActor,-1151.67,-17867.25,3400.376,0,67.50011,0,5,5,5,,
"match2",StaticMeshActor,-1079.193,-17955.69,3388.11,-73.89125,-42.4628,-9.047097,0.5,0.5,0.5,,
"match3",StaticMeshActor,-1099.391,-17962.98,3387.161,73.94518,127.2542,7.755013,0.5,0.5,0.5,,
"match4",StaticMeshActor,-1082.111,-17932.34,3391.212,-72.88704,-43.00587,-8.527065,0.5,0.5,0.5,,
"match5",StaticMeshActor,-1107.299,-17944.59,3391.01,73.60191,123.4568,-11.47741,0.5,0.5,0.5,,
"match6",StaticMeshActor,-1017.607,-17922.59,3389.879,3.394549,98.24518,-108.5894,0.5,0.5,0.5,,
"match7",StaticMeshActor,-968.8891,-17939.55,3366.159,-89.23075,170.1243,-160.8178,0.5,0.5,0.5,,
"match_2",StaticMeshActor,-1062.186,-17945.17,3388.11,4.098113E-05,45.00032,-74.09795,0.5,0.5,0.5,,
"Pumpkin_01_2",StaticMeshActor,-2655,-17441.97,3441.485,0,0,7.01751,150,150,150,,
"Pumpkin_02_18",StaticMeshActor,-168,-16800,3487,,,,120,120,120,,
"Pumpkin_03_6",StaticMeshActor,-510,-16627.29,3524.308,0,0,7.19998,150,150,150,,
"Pumpkin_04_9",StaticMeshActor,-908.1062,-17763.97,3328.874,11.91981,185.4547,1.129924,50,50,50,,
"Pumpkin_2",StaticMeshActor,-2573,-17747.66,3479.114,0,0,7.01751,150,150,150,,
"pumpkins_set02_12",StaticMeshActor,-1810,-18809,3501,,,,150,150,150,,
"pumpkins_set03_15",StaticMeshActor,-3140,-17646,3483,,,,150,150,150,,
"Volcanic_Rock_75",StaticMeshActor,-1028.567,-17784.18,3304.792,0,33.75002,0,13.12579,15.14058,33.73847,,
