object_name,object_class,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,scale_x,scale_y,scale_z,spawns,spawncount
"Basalt_cliff_ceiling165",StaticMeshActor,4113.175,-2034.444,3997.695,6.830189E-06,20.0292,176.5508,87.89807,87.89807,87.89807,,
"Basalt_cliff_ceiling166",StaticMeshActor,4218.84,4262.074,4202.094,0,-32.55315,0,87.89807,87.89807,87.89807,,
"Basalt_cliff_ceiling167",StaticMeshActor,6040.826,1073.213,5112.522,0,-88.94332,0,87.89807,87.89807,87.89807,,
"Basalt_cliff_ceiling168",StaticMeshActor,3454.294,2665.344,4780.645,4.098113E-05,-32.55258,176.2887,87.89807,87.89807,87.89807,,
"Basalt_cliff_ceiling169",StaticMeshActor,-2191.202,1595.35,7241.525,1.438219,78.25782,173.7071,140.4394,119.941,146.5286,,
"Basalt_cliff_ceiling170",StaticMeshActor,2577.773,5431.947,6997.344,-5.972754,-2.200196,177.5484,146.5286,146.5286,146.5286,,
"Basalt_cliff_ceiling171",StaticMeshActor,1082.62,-3148.581,6747.648,-5.972754,-2.200196,177.5484,146.5286,146.5286,146.5286,,
"Basalt_cliff_ceiling172",StaticMeshActor,6812.197,290.3384,6433.282,2.149904,84.81333,173.9119,146.5286,146.5286,146.5286,,
"Basalt_cliff_ceiling173",StaticMeshActor,2265.53,-166.3008,621.1279,0,174.9631,0,44.73713,44.73713,44.73713,,
"Basalt_cliff_ceiling174",StaticMeshActor,-924.5557,-402.9805,8885.976,4.537506,109.984,175.4045,57.09006,57.09006,57.09006,,
"Basalt_cliff_ceiling175",StaticMeshActor,2089.43,1377.663,-448.4572,0,174.9631,0,92.93549,98.62732,81.34856,,
"Basalt_cliff_ceiling176",StaticMeshActor,5104.282,-92.3623,-514.2891,0,78.23092,0,92.93549,98.62732,81.34856,,
"Basalt_cliff_ceiling33",StaticMeshActor,2898.604,-1809.931,1126.657,0,-93.7856,0,83.31458,83.31458,83.31458,,
"Basalt_cliff_ceiling46",StaticMeshActor,3255.397,-2588.445,2939.128,0,179.9999,179.2609,79.68987,79.68987,79.68987,,
"Basalt_cliff_ceiling53",StaticMeshActor,6855.526,2536.15,954.3545,0,-87.19981,0,83.31458,83.31458,83.31458,,
"Basalt_cliff_ceiling96",StaticMeshActor,4114.811,3184.939,211.4753,0,163.8158,0,83.31458,83.31458,83.31458,,
"Basalt_cliff_ceiling97",StaticMeshActor,1151.171,3615.484,940.9961,0,5.986438,0,87.89807,87.89807,87.89807,,
"Basalt_cliff_ceiling98",StaticMeshActor,455.7314,-770.0508,875.4473,0,169.2098,0,83.31458,83.31458,83.31458,,
"Basalt_cliff_ceiling99",StaticMeshActor,-1470.72,5165.182,940.9961,0,140.9604,0,87.89807,87.89807,87.89807,,
"crate_planks_separated_Crate_plank01_mesh10",StaticMeshActor,-130.0039,1177.561,2831.148,-84.51419,-67.48396,-20.15827,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh11",StaticMeshActor,-263.751,1043.063,2646.177,-3.255015,25.09431,3.762606,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh12",StaticMeshActor,21.33105,894.4873,2601.999,6.098942,-61.85342,-16.18622,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh13",StaticMeshActor,-210.4814,845.7959,2365.571,-37.84483,-103.0781,13.81029,6.912389,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh14",StaticMeshActor,112.4629,623.71,2376.61,-58.09637,-95.04288,-41.8835,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh15",StaticMeshActor,-587.0732,882.7295,2376.61,-56.91664,-103.2354,-75.21677,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh2",StaticMeshActor,3533.313,2227.922,1854.783,90,26.56503,-168.4356,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh3",StaticMeshActor,3706.31,2382.96,2112.914,15.00002,66.89439,7.513078E-06,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh4",StaticMeshActor,2990.606,2219.713,2064.574,6.791803,119.8929,8.598073E-06,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh5",StaticMeshActor,2853.209,2474.108,1842.717,-84.50416,113.4413,-20.15399,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh6",StaticMeshActor,-263.751,1043.063,3139.636,-8.727663,22.82446,3.994962E-06,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh7",StaticMeshActor,-540.1787,928.3965,2939.896,90,7.125023,-6.947876,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh8",StaticMeshActor,2.620117,927.7861,3149.688,6.791803,-61.03533,1.268216E-05,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh9",StaticMeshActor,135.8936,671.0898,2927.829,-84.51419,-67.48396,-20.15827,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh_156",StaticMeshActor,3258.847,2108.775,2054.523,-8.727691,-156.2431,8.745727E-06,4.916392,4.916392,4.916392,,
"Cylinder_2",StaticMeshActor,2812.735,600.2998,2122.052,-60.94891,-106.0652,1.944742,2.199427,2.199427,0.7373119,,
"LavaFloor39",StaticMeshActor,931.1709,1464.123,961.9753,0,86.06319,0,23.4267,23.4267,12.5,,
"LavaFloor40",StaticMeshActor,3278.947,1352.659,961.9753,0,86.06319,0,23.4267,23.4267,12.5,,
"LavaFloor41",StaticMeshActor,5623.37,1191.335,961.9753,0,86.06319,0,23.4267,23.4267,12.5,,
"LavaFloor42",StaticMeshActor,3117.618,-991.7598,961.9753,0,86.06319,0,23.4267,23.4267,12.5,,
"LavaFloor43",StaticMeshActor,5462.046,-1153.09,961.9753,0,86.06319,0,23.4267,23.4267,12.5,,
"LavaFloor44",StaticMeshActor,6791.391,-1765.123,961.9753,0,117.0008,0,12.5,12.5,12.5,,
"Metalset2_bar_holes2",StaticMeshActor,3865.597,152.9541,1934.295,-0.1073159,-109.3944,88.6498,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes3",StaticMeshActor,3873.256,147.7764,1777.736,2.480499,-105.8556,98.75594,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes4",StaticMeshActor,3903.153,183.9961,1495.07,-5.440587,-116.8023,78.46007,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes5",StaticMeshActor,5076.421,-497.0244,1821.564,2.549067,-65.51443,95.79514,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes6",StaticMeshActor,5180.563,-610.9121,1634.362,-1.104694,-21.94455,90.85097,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes7",StaticMeshActor,5178.101,-606.4688,1433.219,-1.104756,-21.94453,88.98584,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes8",StaticMeshActor,5183.016,-594.1133,1245.869,-4.594798,-18.78699,96.90659,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes9",StaticMeshActor,4995.605,-1066.59,1569.16,-1.10451,-21.94466,72.01129,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes_235",StaticMeshActor,3921.413,186.5879,2133.348,-1.290011,-128.1675,94.89932,6.074145,6.074145,6.074145,,
"metalSet3_nail_01_1",StaticMeshActor,4016.928,96.58691,1178.601,6.830189E-06,-162.1606,-60.94774,7.172967,7.172967,7.172967,,
"metalSet3_nail_01_2",StaticMeshActor,4016.928,96.58691,1054.031,18.85761,-158.3815,-35.07987,5.983238,5.983238,5.983238,,
"metalSet3_nail_01_3",StaticMeshActor,4146.55,-1173.411,1161.514,22.24992,103.8062,-47.63857,12.45514,12.45514,12.45514,,
"metalSet3_nail_01_4",StaticMeshActor,3133.272,424.9365,1136.403,2.049057E-05,130.3394,-60.94773,7.172967,7.172967,7.172967,,
"metalSet3_nail_01_5",StaticMeshActor,3754.056,997.7002,1098.134,6.830189E-06,40.33931,-60.94774,3,3,3,,
"metalSet3_nail_01_6",StaticMeshActor,3790.411,1031.084,1098.134,46.62024,98.84954,-45.0034,3,3,3,,
"metalSet3_nail_01_7",StaticMeshActor,4549.982,1981.701,1361.959,46.62024,98.84954,-45.0034,1.857059,1.857059,1.857059,,
"metalSet3_nail_01_8",StaticMeshActor,4551.975,1985.372,1347.459,4.157905,51.09973,-80.15056,1.857059,1.857059,1.857059,,
"PickaxeCollision_139",StaticMeshActor,2473.267,-840.6641,2947.634,-4.098113E-05,166.4135,-119.1518,259.088,259.088,259.088,,
"Single_basalt16",StaticMeshActor,3559.444,2736.67,1611.014,-9.146654,179.9998,-94.33865,250.0342,250.0342,250.0342,,
"Single_basalt17",StaticMeshActor,3726.636,2641.297,1164.73,-9.460945,-176.3361,108.1205,250.0342,250.0342,250.0342,,
"Single_basalt170",StaticMeshActor,5177.352,-3506.082,3378.389,-0.0001161132,-120.9968,-90.00085,200,200,200,,
"Single_basalt171",StaticMeshActor,5396.21,-3360.233,3192.898,-0.001222604,174.0035,-89.99962,200,200,200,,
"Single_basalt172",StaticMeshActor,5640.744,-3510.38,3051.101,-0.002001245,-170.9995,89.9989,200,200,200,,
"Single_basalt18",StaticMeshActor,3618.265,2120.854,678.0254,-6.519477,-172.2157,79.09415,250.0342,250.0342,250.0342,,
"Single_basalt19",StaticMeshActor,-870.2705,802.7285,1039.921,-2.732076E-05,179.9998,98.2408,238.7123,238.7123,238.7123,,
"Single_basalt20",StaticMeshActor,-870.2871,1078.104,1259.59,0,179.9999,-93.24879,238.7123,238.7123,238.7123,,
"Single_basalt21",StaticMeshActor,-870.2656,1373.133,1431.48,3.415094E-05,179.9998,93.14362,238.7123,238.7123,238.7123,,
"Single_basalt22",StaticMeshActor,-870.29,1700.691,1458.15,2.732076E-05,179.9999,-94.39008,238.7123,238.7123,238.7123,,
"Single_basalt23",StaticMeshActor,-1080.49,2006.68,800.7178,-3.07993,-179.7987,86.25791,259.583,259.583,238.7123,,
"Single_basalt24",StaticMeshActor,-1006.864,2296.342,369.356,-3.083694,179.8704,-94.10379,259.583,259.583,238.7123,,
"Single_basalt25",StaticMeshActor,-854.7041,2563.75,1009.89,2.783247,-179.8736,-90.73302,259.583,259.583,238.7123,,
"Single_basalt26",StaticMeshActor,-768.2803,2242.884,158.6104,-1.709309,-177.638,78.12757,259.583,259.583,238.7123,,
"Single_basalt27",StaticMeshActor,1544.052,361.8174,1559.853,4.098113E-05,180,72.99375,158.504,158.504,158.504,,
"Single_basalt28",StaticMeshActor,3326.847,-259.6221,3255.4,-1.366038E-05,180,74.20038,411.0447,411.0447,411.0447,,
"Single_basalt29",StaticMeshActor,3732.256,-464.2656,2200.587,-3.976686,72.60397,85.79412,250.0342,250.0342,250.0342,,
"Single_basalt30",StaticMeshActor,3376.284,-954.6348,1951.271,-1.438281,172.3878,-106.9324,250.0342,250.0342,250.0342,,
"Single_basalt31",StaticMeshActor,4654.108,1641.612,943.9153,11.13138,-173.8806,83.7997,125.0874,125.0874,125.0874,,
"Single_basalt32",StaticMeshActor,-232.502,695.2949,3322.797,-15.17861,114.3635,64.89547,388.6041,388.6041,388.6041,,
"Single_basalt36",StaticMeshActor,-940.8877,1882.131,1352.867,2.049057E-05,179.9998,91.23605,238.7123,238.7123,238.7123,,
"Single_basalt3_144",StaticMeshActor,3224.404,2384.7,2160.606,-2.732076E-05,179.9998,98.2408,411.0447,411.0447,411.0447,,
"Single_basalt43",StaticMeshActor,5667.664,89.2124,2249.39,4.098113E-05,-115.9992,-89.99968,200,200,200,,
"Single_basalt44",StaticMeshActor,5448.862,-42.51758,1743.978,-0.0001707547,59.00028,89.99991,200,200,200,,
"Single_basalt45",StaticMeshActor,5475.096,-289.6318,1652.443,3.415094E-05,129.0028,-89.99929,200,200,200,,
"Single_basalt46",StaticMeshActor,5537.977,-545.5195,1466.947,0.0007444906,64.00328,-89.99948,200,200,200,,
"Single_basalt47",StaticMeshActor,5312.593,-723.6172,1325.139,-0.0003210189,79.00035,90.00021,200,200,200,,
"Single_basalt470",StaticMeshActor,4766.769,-2269.062,1466.911,-0.001277245,-115.9921,-89.9989,200,200,200,,
"Single_basalt48",StaticMeshActor,5421.76,-946.8374,1575.867,-0.0001912453,149.0034,-89.9989,200,200,200,,
"Single_basalt49",StaticMeshActor,5307.372,-1186.843,1466.938,-0.0005190943,154.0077,-89.9977,200,200,200,,
"Single_basalt50",StaticMeshActor,6257.446,740.0059,1466.964,0.0002800378,-95.99994,-89.99991,200,200,200,,
"Single_basalt51",StaticMeshActor,6096.9,541.3809,1466.964,-0.0003688302,79.00061,90.00026,200,200,200,,
"Single_basalt52",StaticMeshActor,6206.074,318.1738,1652.46,-0.0003141887,149.0031,-89.99915,200,200,200,,
"Single_basalt53",StaticMeshActor,6352.666,99.20996,1466.967,0.0005805661,84.0028,-89.99896,200,200,200,,
"Single_basalt54",StaticMeshActor,6201.799,-145.2402,1325.159,-0.0005532453,99.00056,90.00053,200,200,200,,
"Single_basalt55",StaticMeshActor,6380.746,-317.6611,1575.887,-0.0005395849,169.0038,-89.99883,200,200,200,,
"Single_basalt56",StaticMeshActor,6355.315,-582.3276,1466.961,-0.0007854717,174.004,-89.99902,200,200,200,,
"Single_basalt57",StaticMeshActor,5050.072,-2363.58,1652.408,-0.0001161132,-50.99693,-90.00098,200,200,200,,
"Single_basalt58",StaticMeshActor,4987.889,-2108.033,1466.917,-0.001277245,-115.9921,-89.9989,200,200,200,,
"Single_basalt59",StaticMeshActor,5212.59,-1929.587,1325.119,-0.002008076,-100.9994,89.9989,200,200,200,,
"Single_basalt60",StaticMeshActor,5103.418,-1706.368,1575.851,0.0004234717,-30.99663,-90.00066,200,200,200,,
"Single_basalt61",StaticMeshActor,5217.809,-1466.357,1466.931,0.0004234717,-25.99517,-90.00079,200,200,200,,
"Single_basalt62",StaticMeshActor,4756.257,-3194.122,1652.394,-0.0003005283,-75.997,-90.00098,200,200,200,,
"Single_basalt63",StaticMeshActor,4807.424,-2935.651,1466.904,-0.001359208,-140.996,-89.9991,200,200,200,,
"Single_basalt64",StaticMeshActor,5086.952,-2869.463,1325.107,-0.002206151,-126.0003,89.99896,200,200,200,,
"Single_basalt65",StaticMeshActor,5082.36,-2621.02,1575.84,0.0002253962,-55.99496,-89.99995,200,200,200,,
"Single_basalt66_58",StaticMeshActor,4596.473,-3608.55,1721.885,8.879245E-05,4.003629,-89.99988,200,200,200,,
"Single_basalt67",StaticMeshActor,4350.826,-3513.272,1536.395,-0.0006488679,-60.99581,-89.99896,200,200,200,,
"Single_basalt68",StaticMeshActor,4334.19,-3226.491,1394.596,-0.001584604,-46.00018,89.99923,200,200,200,,
"Single_basalt69",StaticMeshActor,4088.742,-3187.869,1789.775,0.000362,24.00052,-89.99734,200,200,200,,
"Single_basalt70",StaticMeshActor,3931.892,-2939.465,1575.828,0.001475321,-95.99569,-90.0004,200,200,200,,
"Single_basalt71",StaticMeshActor,4955.649,-3361.435,1652.396,-0.0006010566,174.0033,-89.9989,200,200,200,,
"Single_basalt72",StaticMeshActor,4584.639,-3307.775,2516.986,0.0002595472,124.0031,-89.99896,200,200,200,,
"Single_basalt73",StaticMeshActor,4744.815,-3432.607,609.2597,0.0002595472,124.0031,-89.99896,200,200,200,,
"SM_Bulb06_220",StaticMeshActor,1657.135,362.7646,2422.932,-78.91227,47.93166,59.0786,9.676783,9.676783,9.676783,,
"SM_Bulb8",StaticMeshActor,953.0811,2252.551,1746.072,9.523387,-177.7156,59.53312,12.11234,12.11234,12.11234,,
"SM_Bulb9",StaticMeshActor,4385.716,-837.3398,2911.132,-15.13097,-118.4002,169.6816,9.676783,9.676783,9.676783,,
"SM_Crystal_A_01_17",StaticMeshActor,4333.329,2002.473,1236.106,0,2.322497E-05,33.75503,0.6507217,0.6507217,0.6507217,,
"SM_Crystal_A_10",StaticMeshActor,4334.79,1951.017,1225.554,2.049057E-05,-22.50041,-33.7556,0.5037187,0.5037187,0.5037187,,
"SM_Crystal_A_11",StaticMeshActor,4370.325,1983.833,1225.554,6.830189E-06,101.2506,-33.7555,0.4160828,0.4160828,0.4160828,,
"SM_Dark_Rock_38",StaticMeshActor,4304.86,-3459.689,-258.9463,0,-167.5253,0,4.11192,6.177182,2.410299,,
"SM_vines_a2",StaticMeshActor,-549.6533,1351.498,9149.269,0,69.50063,0,4.062453,4.062453,4.062453,,
"SM_vines_a3",StaticMeshActor,1226.011,3342.327,9149.269,0,-3.396231,0,4.062453,4.062453,4.062453,,
"SM_vines_a4",StaticMeshActor,5119.042,1830.24,8649.324,0,-93.13842,0,4.062453,4.062453,4.062453,,
"SM_vines_a5",StaticMeshActor,-230.5781,-187.1377,9508.823,0,113.8675,0,4.062453,4.062453,4.062453,,
"SM_vines_a_2",StaticMeshActor,96.76465,77.88574,5996.663,0,153.3316,0,4.062453,4.062453,4.062453,,
"SM_vines_b2",StaticMeshActor,-109.3848,1316.232,7528.327,0,-118.5673,0,5.006974,5.006974,5.006974,,
"SM_vines_b3",StaticMeshActor,4395.28,96.03809,8590.428,0,67.57428,0,5.006974,5.006974,5.006974,,
"SM_vines_b4",StaticMeshActor,4305.718,132.9961,6539.543,0,67.57428,0,3.03161,3.03161,3.03161,,
"SM_vines_b5",StaticMeshActor,112.5127,-159.2773,8494.252,0,-69.35798,0,3.538481,3.538481,3.538481,,
"SM_vines_b_5",StaticMeshActor,-66.5332,1369.009,5289.578,0,-118.5673,0,3.590521,3.590521,3.590521,,
"Socket3",StaticMeshActor,961.6611,2254.677,1770.853,17.42506,179.3657,69.89274,22.68092,22.68092,155.7342,,
"Socket4",StaticMeshActor,4386.529,-838.6455,2926.353,-4.329841,-120.3618,170.0148,19.97544,19.97544,153.0287,,
"Socket_226",StaticMeshActor,1665.212,349.7148,2423.436,-78.72141,49.57111,57.48007,20,20,116.6901,,
"SplashRoom_Lava1",StaticMeshActor,,,,,,,10,10,10,,
"SplashRoom_Lava10",StaticMeshActor,0,-2000,0,,,,10,10,10,,
"SplashRoom_Lava11",StaticMeshActor,-999.9997,-2000,0,,,,10,10,10,,
"SplashRoom_Lava12",StaticMeshActor,1000,-2999.999,0,,,,10,10,10,,
"SplashRoom_Lava13",StaticMeshActor,0.0002441406,-3000,0,,,,10,10,10,,
"SplashRoom_Lava14",StaticMeshActor,-999.9995,-3000,0,,,,10,10,10,,
"SplashRoom_Lava15",StaticMeshActor,999.9995,-4000,0,,,,10,10,10,,
"SplashRoom_Lava16",StaticMeshActor,0,-4000,0,,,,10,10,10,,
"SplashRoom_Lava17",StaticMeshActor,-999.9999,-3999.999,0,,,,10,10,10,,
"SplashRoom_Lava18",StaticMeshActor,2000,-4000,0,,,,10,10,10,,
"SplashRoom_Lava19",StaticMeshActor,3000,-4000,0,,,,10,10,10,,
"SplashRoom_Lava2",StaticMeshActor,1000,0,0,,,,10,10,10,,
"SplashRoom_Lava20",StaticMeshActor,2000,-5000,0,,,,10,10,10,,
"SplashRoom_Lava21",StaticMeshActor,1000,-4999.999,0,,,,10,10,10,,
"SplashRoom_Lava22",StaticMeshActor,0,-4999.999,0,,,,10,10,10,,
"SplashRoom_Lava23",StaticMeshActor,2999.998,-4999.999,0,,,,10,10,10,,
