object_name,object_class,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,scale_x,scale_y,scale_z,spawns,spawncount
"NPCsLookAtCoinsPoint",Actor,19664,-30908,1417,,,,,,,,
"NPCsMiddleLookAtPoint",Actor,19664,-27910,1417,,,,,,,,
"PaintMachine2",Actor,4066.036,-36592.01,1863,0,-89.99995,0,,,,,
"PipeDetectorChestSpawnLocation",Actor,60293.55,-6934.241,4047.035,0,79.37483,0,,,,,
"PlayerPrisonSpawnPosition",Actor,-1382.738,-41509,1833.989,0,-180,0,,,,,
"PointTarget",Actor,62827,-12223,3152,,,,,,,,
"PressureGuyPointAt",Actor,55601,-12470,1390,,,,,,,,
"RacingRodsSecretHideout",Actor,50331.59,-25038.43,2973.253,,,,,,,,
"RocketPointPoint",Actor,-59588.09,-25521.39,13569.78,0,1.141211E-05,0,-0.3348,-0.3348,-0.3348,,
"RotatableFirePipe",Actor,0,0,-8.789551,0,-180,2E-06,,,,,
"RotatingPipesRoot",Actor,1771.21,-38063.99,1770,0,-179.9999,0,,,,,
"ScrapLookatTarget",Actor,41554.88,-63451.82,3215.294,0,50.00003,0,,,,,
"ScrapLookatTarget2",Actor,43001.21,-65237.99,3215.294,0,50.00003,0,,,,,
"TeleportLocationPlayer",Actor,-11.11635,-20.25014,36.87188,0,89.99793,0,0.2,0.2,0.2,,
"TeleportLocationPlayer2",Actor,-150.3686,224.5786,-49.76624,0,-5.000167,0,0.005,0.005,0.005,,
"WoodGuyHintPoint",Actor,23733,-26072,94,,,,,,,,
"YellowCrystalBuildingNPCPoint",Actor,60938,-12300,2717,,,,,,,,
"AmbientLight100",AmbientLight_C,62907.2,-55710.44,1493.412,,,,,,,,
"AmbientLight101",AmbientLight_C,63745.56,-52522.59,1342.925,,,,,,,,
"AmbientLight102",AmbientLight_C,60537.93,-56231.46,1172.256,,,,,,,,
"AmbientLight103",AmbientLight_C,-121.8292,325.101,-14.27712,6.830189E-05,-90.0001,8.199999E-05,0.005,0.005,0.005,,
"AmbientLight104",AmbientLight_C,-121.8292,338.275,-15.22713,6.830189E-05,-90.0001,8.199999E-05,0.005,0.005,0.005,,
"AmbientLight105",AmbientLight_C,-90.65108,384.5724,-13.09276,6.830189E-05,-90.0001,8.199999E-05,0.005,0.005,0.005,,
"AmbientLight106",AmbientLight_C,-36.83152,367.6994,-10.68172,6.830189E-05,-90.0001,8.199999E-05,0.005,0.005,0.005,,
"AmbientLight107",AmbientLight_C,-74.42426,366.0851,-14.60625,6.830189E-05,-90.0001,8.199999E-05,0.005,0.005,0.005,,
"AmbientLight108_2",AmbientLight_C,17841.08,-8917.792,3614.325,,,,,,,,
"AmbientLight109",AmbientLight_C,13415.68,23577.43,21376,0,-135,0,,,,,
"AmbientLight110_2",AmbientLight_C,21930,18009.62,3300.414,,,,,,,,
"AmbientLight111",AmbientLight_C,24405.24,7224.983,3998.433,,,,,,,,
"AmbientLight112",AmbientLight_C,19984,2447.292,3222.597,,,,,,,,
"AmbientLight113_15",AmbientLight_C,24981.59,-17632.03,1336.164,,,,,,,,
"AmbientLight114",AmbientLight_C,26513.56,-13302.99,2228.785,,,,,,,,
"AmbientLight115",AmbientLight_C,26458.61,-15532.07,1406.163,4.042659,-12.76715,-30.36996,,,,,
"AmbientLight116_2",AmbientLight_C,2405.188,-25398.36,1982.782,,,,,,,,
"AmbientLight117",AmbientLight_C,251.6538,-26553.22,2902.409,,,,,,,,
"AmbientLight118",AmbientLight_C,20026.64,9089.039,3561.009,,,,,,,,
"AmbientLight121",AmbientLight_C,19737.46,17180.92,3835.886,,,,,,,,
"AmbientLight122_3",AmbientLight_C,31157.15,-34671.98,925.4303,,,,,,,,
"AmbientLight123",AmbientLight_C,29959.92,-36944.09,1867.801,,,,,,,,
"AmbientLight124",AmbientLight_C,33436.47,-36302.97,1867.801,,,,,,,,
"AmbientLight125",AmbientLight_C,32335.04,-38693.61,620.5087,,,,,,,,
"AmbientLight126_2",AmbientLight_C,28296,17424,4192,,,,,,,,
"AmbientLight127_2",AmbientLight_C,54654.67,-53754.16,785.0988,,,,,,,,
"AmbientLight128_2",AmbientLight_C,16845.86,-23800.43,574.8484,,,,,,,,
"AmbientLight129_2",AmbientLight_C,25847.22,6884.449,3388.871,,,,,,,,
"AmbientLight130_5",AmbientLight_C,9663.918,383.4025,4584.422,,,,,,,,
"AmbientLight131_2",AmbientLight_C,10663.12,11490.8,3350.298,,,,,,,,
"AmbientLight132_2",AmbientLight_C,-122.1226,345.0696,-17.69604,0,-0.000164,0,0.005,0.005,0.005,,
"AmbientLight133",AmbientLight_C,-125.9066,358.0426,-17.74915,0,-0.000164,0,0.005,0.005,0.005,,
"AmbientLight134_13",AmbientLight_C,27604.9,11059.97,3966.27,,,,,,,,
"AmbientLight135",AmbientLight_C,64430.02,-12492.74,1174.732,1.366038E-05,44.99995,1E-06,,,,,
"AmbientLight136",AmbientLight_C,63121.4,-11726.11,1250.629,1.366038E-05,44.99995,1E-06,,,,,
"AmbientLight137",AmbientLight_C,63869.68,-10487.97,1534.07,1.366038E-05,44.99995,1E-06,,,,,
"AmbientLight138",AmbientLight_C,64634.66,-12288.13,3552.446,1.366038E-05,44.99995,1E-06,,,,,
"AmbientLight139",AmbientLight_C,65107.44,-11532.56,1038.644,1.366038E-05,44.99995,1E-06,,,,,
"AmbientLight140_2",AmbientLight_C,23971.34,16324.62,6172.366,,,,,,,,
"AmbientLight141_5",AmbientLight_C,65164.61,-9814.724,717.9494,,,,,,,,
"AmbientLight142_2",AmbientLight_C,59243.44,-18087.08,768.8188,,,,,,,,
"AmbientLight143_5",AmbientLight_C,58867.78,-6657.872,3317.343,,,,,,,,
"AmbientLight144_8",AmbientLight_C,-948.0613,-36302.38,3786.495,,,,,,,,
"AmbientLight145_11",AmbientLight_C,58317.23,-55646.62,3482.223,,,,,,,,
"AmbientLight146_14",AmbientLight_C,50512.71,-46738.66,2050.672,,,,,,,,
"AmbientLight147_17",AmbientLight_C,38858.99,-22387.98,7461.856,,,,,,,,
"AmbientLight148",AmbientLight_C,36165.17,-18300.97,6490.553,,,,,,,,
"AmbientLight149",AmbientLight_C,42333.73,-16599.47,4824.257,,,,,,,,
"AmbientLight151",AmbientLight_C,38552.7,-18035.08,7461.856,,,,,,,,
"AmbientLight152_2",AmbientLight_C,12357.67,-21683.32,1551.224,,,,,,,,
"AmbientLight153_5",AmbientLight_C,15860.13,-26005.53,384.7267,,,,,,,,
"AmbientLight154_8",AmbientLight_C,32290,-15360,-620,,,,,,,,
"AmbientLight155_11",AmbientLight_C,59640.44,-12286.41,866.095,,,,,,,,
"AmbientLight156_14",AmbientLight_C,62172.89,-17138.41,857.2344,,,,,,,,
"AmbientLight157",AmbientLight_C,60566.48,-16063.43,3422.417,,,,,,,,
"AmbientLight158_18",AmbientLight_C,26181.42,-27368.21,971.9047,,,,,,,,
"AmbientLight159",AmbientLight_C,25010.47,-28637.04,2821.614,,,,,,,,
"AmbientLight160",AmbientLight_C,23291.05,-25243,1781.97,,,,,,,,
"AmbientLight161",AmbientLight_C,20317.96,-26540.49,1834.868,,,,,,,,
"AmbientLight162",AmbientLight_C,21000.01,-29006.48,2116.329,,,,,,,,
"AmbientLight163",AmbientLight_C,20557.3,-31909.87,2376.232,,,,,,,,
"AmbientLight164",AmbientLight_C,16115.25,-23358.11,3651.001,,,,,,,,
"AmbientLight165",AmbientLight_C,17140.94,-30349.82,3906.835,,,,,,,,
"AmbientLight166",AmbientLight_C,19466.1,-30349.82,3906.835,,,,,,,,
"AmbientLight167",AmbientLight_C,20486.45,-33114.32,4152.787,,,,,,,,
"AmbientLight168",AmbientLight_C,20000.57,-24101.81,3906.835,,,,,,,,
"AmbientLight169_31",AmbientLight_C,14719.61,-38580.59,4470.277,,,,,,,,
"AmbientLight170",AmbientLight_C,56899.45,-63189.91,4518.688,,,,,,,,
"AmbientLight171",AmbientLight_C,-24398.88,-24559.82,6138.019,0,-155.0017,0,,,,,
"AmbientLight172",AmbientLight_C,17841.08,-9992.966,3874.086,,,,,,,,
"AmbientLight173",AmbientLight_C,37430.64,-20838.75,4044.814,,,,,,,,
"AmbientLight174",AmbientLight_C,16493.74,-31393.21,2221.786,,,,,,,,
"AmbientLight175_2",AmbientLight_C,22367.16,3919.926,4214.527,,,,,,,,
"AmbientLight176_3",AmbientLight_C,23900,4515,4040,0,-45,0,,,,,
"AmbientLight177_7",AmbientLight_C,19086.38,-66.67958,4907.704,,,,,,,,
"AmbientLight178_2",AmbientLight_C,25771.03,19266.16,4525.735,,,,,,,,
"AmbientLight179",AmbientLight_C,22724.08,2708.341,3912,0,-45,0,,,,,
"AmbientLight180",AmbientLight_C,23810.2,4900.373,3745,0,-45,0,,,,,
"AmbientLight181",AmbientLight_C,63058.89,-16111.41,857.2344,,,,,,,,
"AmbientLight182_2",AmbientLight_C,27305,-33278,-466,,,,,,,,
"AmbientLight183",AmbientLight_C,26659,-32560,-466,,,,,,,,
"AmbientLight184",AmbientLight_C,26988,-33008,20,,,,,,,,
"AmbientLight185",AmbientLight_C,31705.57,-33591.51,-467.5994,,,,,,,,
"AmbientLight186_2",AmbientLight_C,45877.55,-47566.43,1605.774,,,,,,,,
"AmbientLight187_2",AmbientLight_C,56170,-56686,6466,,,,,,,,
"AmbientLight188_2",AmbientLight_C,48570.67,-61420.75,1185.662,,,,,,,,
"AmbientLight189_2",AmbientLight_C,26470,15581,3937,,,,,,,,
"AmbientLight190",AmbientLight_C,32610.11,-34649.75,-467.5994,,,,,,,,
"AmbientLight191",AmbientLight_C,16352.71,-29503.29,41.77914,,,,,,,,
"AmbientLight192_2",AmbientLight_C,51306.58,-43321.3,2102.146,,,,,,,,
"AmbientLight193_2",AmbientLight_C,-53.29192,378.7847,-20.3581,0,-0.000164,0,0.005,0.005,0.005,,
"AmbientLight194_5",AmbientLight_C,-159.1071,290.7166,-12.07429,0,-0.000164,0,0.005,0.005,0.005,,
"AmbientLight195_8",AmbientLight_C,-140.8669,288.6182,-12.19023,0,-0.000164,0,0.005,0.005,0.005,,
"AmbientLight196_2",AmbientLight_C,33772.49,-48476.82,473.1796,,,,,,,,
"AmbientLight197_6",AmbientLight_C,-60644.74,-27211.93,10601.41,0,33.75012,0,,,,,
"AmbientLight198",AmbientLight_C,-59259.83,-29284.2,10523.43,0,33.75012,0,,,,,
"AmbientLight199_2",AmbientLight_C,38855,-42913,4139,,,,,,,,
"AmbientLight200_2",AmbientLight_C,-74302,-21716,8778,,,,,,,,
"AmbientLight201_2",AmbientLight_C,38902,-11622,3634,,,,,,,,
"AmbientLight202_2",AmbientLight_C,-4509,-39654,2445,,,,,,,,
"AmbientLight205",AmbientLight_C,1309.755,-50693.99,2319.464,,,,,,,,
"AmbientLight206",AmbientLight_C,2874.738,-50693.99,2319.464,,,,,,,,
"AmbientLight207",AmbientLight_C,1807,-50602,3831,,,,,,,,
"AmbientLight208",AmbientLight_C,1396.452,-51919.58,2391.021,,,,,,,,
"AmbientLight209",AmbientLight_C,-379.2021,-47839.01,3784.918,,,,,,,,
"AmbientLight210",AmbientLight_C,-1445.248,-42006.03,2001.181,,,,,,,,
"AmbientLight211_2",AmbientLight_C,50958.95,-43071.6,2432.944,,,,,,,,
"AmbientLight212_2",AmbientLight_C,4362.932,-14326.74,2335.027,,,,,,,,
"AmbientLight217_2",AmbientLight_C,12240,-20660,10190,0,-50,0,,,,,
"AmbientLight218",AmbientLight_C,11015.19,-20055.97,8760,0,-50,0,,,,,
"AmbientLight219",AmbientLight_C,10288.85,-19190.37,8190,0,-50,0,,,,,
"AmbientLight220",AmbientLight_C,9052.339,-18152.36,7050,0,-50,0,,,,,
"AmbientLight221",AmbientLight_C,8677.588,-17892.43,5780,0,-50,0,,,,,
"AmbientLight222",AmbientLight_C,7229.57,-17162.42,4230,0,-50,0,,,,,
"AmbientLight223",AmbientLight_C,6749.414,-16403.51,4230,0,-50,0,,,,,
"AmbientLight224",AmbientLight_C,4972.336,-15296.89,3310,0,-50,0,,,,,
"AmbientLight225",AmbientLight_C,7915.404,-17030.78,4230,0,-50,0,,,,,
"AmbientLight226_15",AmbientLight_C,4791.928,-13532.5,2075.422,,,,,,,,
"AmbientLight227_2",AmbientLight_C,49393.5,-61938.44,1243.948,,,,,,,,
"AmbientLight228_5",AmbientLight_C,44999.92,-46491.29,1423.501,,,,,,,,
"AmbientLight229",AmbientLight_C,44467.93,-44865.15,2215.989,,,,,,,,
"AmbientLight230",AmbientLight_C,43410.21,-44090.55,3831.465,,,,,,,,
"AmbientLight232_2",AmbientLight_C,-57140.97,4464.996,2618.615,,,,,,,,
"AmbientLight233_2",AmbientLight_C,-57930.94,-1428.076,8260.117,,,,,,,,
"AmbientLight234_2",AmbientLight_C,-58262.11,573.6292,8537.047,,,,,,,,
"AmbientLight235",AmbientLight_C,-58548.35,1399.212,8537.047,,,,,,,,
"AmbientLight236",AmbientLight_C,-58609.92,2650.575,8603.214,,,,,,,,
"AmbientLight237",AmbientLight_C,-58609.92,2650.575,5342.284,,,,,,,,
"AmbientLight238",AmbientLight_C,-59188.14,5792.425,2671.857,,,,,,,,
"AmbientLight239",AmbientLight_C,-61256.69,4464.996,2671.857,,,,,,,,
"AmbientLight240",AmbientLight_C,-56767.55,3046.472,2671.857,,,,,,,,
"AmbientLight241",AmbientLight_C,-60576.39,5792.425,2671.857,,,,,,,,
"AmbientLight242",AmbientLight_C,-58163.56,3653.553,2042.766,,,,,,,,
"AmbientLight243",AmbientLight_C,-58827.39,5790.502,1801.971,,,,,,,,
"AmbientLight244_14",AmbientLight_C,-55241.88,-44571.07,10229.14,,,,,,,,
"AmbientLight245",AmbientLight_C,6369.806,-6485.302,1356.83,,,,,,,,
"AmbientLight248_2",AmbientLight_C,-44220.2,-33336.5,10015.84,,,,,,,,
"AmbientLight251",AmbientLight_C,-31124.85,-15302.24,22422.89,-17.49347,5.035355E-07,5.381005,,,,,
"AmbientLight252",AmbientLight_C,-40770.16,-19385.88,10600.85,,,,,,,,
"AmbientLight253",AmbientLight_C,-41704.95,-19599.71,10600.85,,,,,,,,
"AmbientLight254_4",AmbientLight_C,-60406.76,-12903.11,11066.97,,,,,,,,
"AmbientLight255_5",AmbientLight_C,-52905.88,-4743.561,12836.45,,,,,,,,
"AmbientLight257_2",AmbientLight_C,-37901.37,-8650.245,16252.23,,,,,,,,
"AmbientLight50_2",AmbientLight_C,63977.42,-4537.834,8643.563,,,,,,,,
"AmbientLight51_2",AmbientLight_C,5901,-27952,2044,,,,,,,,
"AmbientLight52_2",AmbientLight_C,26617.44,17883.25,4630.329,,,,,,,,
"AmbientLight53",AmbientLight_C,27505.23,12659.27,3875.311,,,,,,,,
"AmbientLight54_6",AmbientLight_C,20467.65,19428.64,3428.801,,,,,,,,
"AmbientLight55_9",AmbientLight_C,25233.28,9081.837,3418.005,,,,,,,,
"AmbientLight56",AmbientLight_C,25407.66,11103.34,3499.399,,,,,,,,
"AmbientLight72_2",AmbientLight_C,28348.67,-31966.58,2243.519,,,,,,,,
"AmbientLight73",AmbientLight_C,28790.31,-32433.59,-4.017914,,,,,,,,
"AmbientLight74",AmbientLight_C,27756.05,-31385.98,-4.017914,,,,,,,,
"AmbientLight75",AmbientLight_C,55073.54,-63868.12,4693.928,,,,,,,,
"AmbientLight76",AmbientLight_C,48913.55,-60368.34,931.1932,,,,,,,,
"AmbientLight77",AmbientLight_C,43623.55,-59317.73,3730.096,,,,,,,,
"AmbientLight78",AmbientLight_C,53310.69,-55211.05,1176.437,,,,,,,,
"AmbientLight79",AmbientLight_C,54849.4,-56632.66,1176.437,,,,,,,,
"AmbientLight80",AmbientLight_C,54569.65,-56382.08,2098.898,,,,,,,,
"AmbientLight81",AmbientLight_C,41977.14,-60417.67,3619.595,,,,,,,,
"AmbientLight82",AmbientLight_C,49743.63,-62101.93,3645.115,,,,,,,,
"AmbientLight83",AmbientLight_C,57878.99,-61715.46,4216.492,,,,,,,,
"AmbientLight84",AmbientLight_C,56262.67,-59224.73,1291.906,,,,,,,,
"AmbientLight85",AmbientLight_C,53345.6,-51775.11,748.3514,,,,,,,,
"AmbientLight86",AmbientLight_C,42629.61,-47258.53,-364.2415,,,,,,,,
"AmbientLight87",AmbientLight_C,40700.34,-47920.52,93.94873,,,,,,,,
"AmbientLight88",AmbientLight_C,35891.37,-43109.71,898.2121,,,,,,,,
"AmbientLight89",AmbientLight_C,39436.3,-46606.84,1855.192,,,,,,,,
"AmbientLight90",AmbientLight_C,38705.7,-47261.41,2321.314,,,,,,,,
"AmbientLight91",AmbientLight_C,38396.43,-46920.07,2321.314,,,,,,,,
"AmbientLight92",AmbientLight_C,39850.36,-46049.13,2321.314,,,,,,,,
"AmbientLight93",AmbientLight_C,39541.08,-45707.78,2321.314,,,,,,,,
"AmbientLight94",AmbientLight_C,40140.21,-45493.96,2713.061,,,,,,,,
"AmbientLight95",AmbientLight_C,38943.58,-46553.35,1215.825,,,,,,,,
"AmbientLight96",AmbientLight_C,38856.66,-46553.35,215.7789,,,,,,,,
"AmbientLight97",AmbientLight_C,40046.36,-50442.91,-290.7666,,,,,,,,
"AmbientLight98",AmbientLight_C,59003.48,-56388.68,1200.141,,,,,,,,
"AmbientLight99",AmbientLight_C,63096.27,-57417.76,1324.006,,,,,,,,
"50hzresonanceloop_Cue2_99",AmbientSound,17325.09,-2992.558,5181.474,,,,,,,,
"50hzresonanceloop_Cue3_102",AmbientSound,22797.9,5782.437,4207.347,,,,,,,,
"50hzresonanceloop_Cue4_105",AmbientSound,14905.9,23826.06,4492.495,,,,,,,,
"50hzresonanceloop_Cue5_108",AmbientSound,17212.39,22003.96,4909.548,,,,,,,,
"50hzresonanceloop_Cue6_111",AmbientSound,18086.26,16618.66,3741.846,,,,,,,,
"50hzresonanceloop_Cue_95",AmbientSound,26316.02,-15650.53,1775.565,,,,,,,,
"CaveWindHumLoop_Cue2_54",AmbientSound,3717.846,-44049.86,5433.223,,,,,,,,
"CaveWindHumLoop_Cue3_66",AmbientSound,21759.49,-44668.09,6214.206,,,,,,,,
"CaveWindHumLoop_Cue4_72",AmbientSound,31759.62,-36048.14,2565.923,,,,,,,,
"CaveWindHumLoop_Cue5_75",AmbientSound,38869.62,-48243.64,3970.674,,,,,,,,
"CaveWindHumLoop_Cue6_84",AmbientSound,41697.27,-63012.48,3548.14,,,,,,,,
"CaveWindHumLoop_Cue7_89",AmbientSound,32239.11,-15958.42,-517.0996,,,,,,,,
"CaveWindHumLoop_Cue8_92",AmbientSound,46320.13,-16039.72,1242.023,,,,,,,,
"CaveWindHumLoop_Cue_15",AmbientSound,4197.313,-28089.39,1026.132,,,,,,,,
"CoinsFallLoop_33",AmbientSound,18556.64,-31888.32,3967.514,,,,,,,,
"earwindloop_Cue_2",AmbientSound,59483,-10826,10480,,,,,,,,
"LavaAmbient2_Cue35_2",AmbientSound,27334,-33457,-1347,,,,,,,,
"LavaAmbient2_Cue36",AmbientSound,31986.34,-33659.85,-1347,,,,,,,,
"LavaAmbient2_Cue37",AmbientSound,916.1423,-39363.33,1924.028,,,,,,,,
"LavaAmbient2_Cue38",AmbientSound,1762,-50533,3777,,,,,,,,
"LavaAmbient2_Cue39",AmbientSound,1751.822,-50473.9,4026.319,,,,,,,,
"LavaAmbient2_Cue4_36",AmbientSound,19075.46,8275.978,3133.003,,,,,,,,
"LavaAmbient2_Cue5_45",AmbientSound,34536.21,8581.865,3531.328,,,,,,,,
"LavaAmbient2_Cue6_48",AmbientSound,37341.13,3366.914,2480.638,,,,,,,,
"LavaAmbient2_Cue7",AmbientSound,32872.77,-25494.45,645.364,,,,,,,,
"peopletalkloop_Cue2_11",AmbientSound,18413.05,-27301.32,558.8221,,,,,,,,
"peopletalkloop_Cue4_114",AmbientSound,21143.92,-43599.44,3381.452,,,,,,,,
"peopletalkloop_Cue5",AmbientSound,3184.159,-47093.18,1915.344,,,,,,,,
"peopletalkloop_Cue_2",AmbientSound,64126.89,-11508.62,4040.99,,,,1.659381,1.659381,1.659381,,
"WaterCaveWindHumLoop2_Cue2_39",AmbientSound,21621.43,16376.18,7393.72,,,,,,,,
"WaterCaveWindHumLoop2_Cue3_42",AmbientSound,31206.93,8282.609,3582.492,,,,,,,,
"WaterCaveWindHumLoop2_Cue4_51",AmbientSound,9904.542,2143.156,4669.575,,,,,,,,
"WaterCaveWindHumLoop2_Cue5_60",AmbientSound,-3458.633,-43337.79,1719.518,,,,,,,,
"WaterCaveWindHumLoop2_Cue6_78",AmbientSound,47379.46,-53962.43,875.1549,,,,,,,,
"WaterCaveWindHumLoop2_Cue_30",AmbientSound,17602.89,-17583.27,154.2653,,,,,,,,
"waterfalling_Cue3_0",AmbientSound,13256.92,-20269.97,405.4246,0,-75.00006,0,,,,,
"waterfalling_Cue4",AmbientSound,15171.24,-15807.59,615.6641,0,-156.6986,0,,,,,
"waterfalling_Cue5",AmbientSound,55029.71,-55811.08,1100.816,0,-197.1558,0,,,,,
"WindAmbience_Cue_5",AmbientSound,59825,-11315.26,5930.995,,,,,,,,
"windloop_Cue3_27",AmbientSound,19545.46,-39522.96,9920.026,,,,,,,,
"windloop_Cue4_63",AmbientSound,21990.86,-50624.06,11501.97,,,,,,,,
"windloop_Cue5_81",AmbientSound,55220.27,-56012.09,9952.341,,,,,,,,
"windloop_Cue_8",AmbientSound,38260.74,-22842.98,444.3828,,,,,,,,
"Anvil2_3",Anvil_C,38863,-46690,726.2919,,,,,,,,
"Anvil4_2",Anvil_C,24391.21,-29656.04,1728.936,,,,,,,,
"AshSword_2",AshSword_C,17646.03,-11264,3392.467,22.27081,-180,-180,,,,,
"AtmosphericFog_1",AtmosphericFog,0,0,11930,,,,,,,,
"Area1AudioVolume1",AudioVolume,20833.46,17121.55,4154.139,0,-50.62501,0,27.93209,29.11317,18.16088,,
"Area1AudioVolume2",AudioVolume,22424.85,10774.05,3772.636,0,-101.25,0,34.22978,31.93525,18.16088,,
"Area1AudioVolume3",AudioVolume,32715.71,7562.449,3772.636,0,-101.25,0,49.88959,35.5458,18.16088,,
"Area1BaseAudioVolume",AudioVolume,22690.58,11512.23,4154.139,0,-5.625033,0,179.533,155.09,105.8344,,
"Area2AudioVolume1",AudioVolume,32681.16,-21683.29,-536.3529,0,22.49999,0,13.64591,37.56316,22.76886,,
"Area2AudioVolume2",AudioVolume,43649.84,-21933.56,5174.857,0,39.37498,0,87.36945,134.6826,48.01913,,
"Area2AudioVolume3",AudioVolume,46688.71,-16039.12,757.3971,,,,18.84123,15.34662,6.490153,,
"Area2BaseAudioVolume",AudioVolume,54689.39,-10980.49,5234.702,0,-5.625033,0,179.533,178.4606,154.8515,,
"AudioVolume10",AudioVolume,53193.6,-55182.63,945.7399,0,-39.70057,0,6.30721,2.829241,4.150321,,
"AudioVolume11",AudioVolume,39220.98,-46454.95,2327.461,0,-45.00006,0,4.09022,16.53169,1.050106,,
"AudioVolume12",AudioVolume,38911.15,-46454.95,1163.371,0,-90.00006,0,7.120102,10.48382,2.841924,,
"AudioVolume13",AudioVolume,-75.05582,366.1417,-15.66649,6.830189E-05,-90.00008,8.199999E-05,0.0312984,0.09259143,0.0203249,,
"AudioVolume14",AudioVolume,-82.41005,392.0003,-13.4113,4.098113E-05,-67.50012,9.799999E-05,0.0634066,0.06568924,0.0264834,,
"AudioVolume15",AudioVolume,-121.4002,330.5656,-14.9202,6.830189E-05,-90.00008,8.199999E-05,0.3036076,0.02583523,0.0264834,,
"AudioVolume16_9",AudioVolume,-266.1258,-43503.89,2132.214,,,,5.477096,10.81939,4.129983,,
"AudioVolume17_12",AudioVolume,-6400.169,-43451.69,2619,,,,5.36149,9.751431,3.249432,,
"AudioVolume18_15",AudioVolume,-738.912,-40914.2,2080.857,,,,11.45936,8.10078,5.095006,,
"AudioVolume19_18",AudioVolume,-2460.59,-37782.7,1991.647,,,,5.017512,7.812378,5.011631,,
"AudioVolume2",AudioVolume,53945.16,-55724.22,136.0265,0,-39.70057,0,15.59726,3.205335,1.790226,,
"AudioVolume20_21",AudioVolume,3921.674,-42670.53,2031.559,,,,11.75119,5.3886,4.433623,,
"AudioVolume21_24",AudioVolume,1657.661,-37971.66,2728.465,,,,29.64141,18.40637,9.687868,,
"AudioVolume22_27",AudioVolume,1451.783,-39337.21,2732.634,,,,10.13323,4.753811,4.806975,,
"AudioVolume23",AudioVolume,3634.148,-37125.64,3413.047,,,,5.863964,7.643925,4.806975,,
"AudioVolume24_31",AudioVolume,1581.197,-35797.73,2372.609,,,,7.675883,3.874992,6.132064,,
