object_name,object_class,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,scale_x,scale_y,scale_z,spawns,spawncount
"Basalt_cliff_ceiling98",StaticMeshActor,455.7314,-770.0508,875.4473,0,169.2098,0,83.31458,83.31458,83.31458,,
"Basalt_cliff_ceiling99",StaticMeshActor,-1470.719,5165.219,940.9961,0,140.9604,0,87.89807,87.89807,87.89807,,
"crate_planks_separated_Crate_plank01_mesh10",StaticMeshActor,-130.0039,1177.561,2831.148,-84.51419,-67.48396,-20.15827,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh11",StaticMeshActor,-263.749,1043.063,2646.177,-3.255015,25.09736,3.762391,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh12",StaticMeshActor,21.33105,894.4883,2601.999,6.098942,-61.85292,-16.18264,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh13",StaticMeshActor,-210.4814,845.7969,2365.571,-37.84597,-103.074,13.80592,6.912389,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh14",StaticMeshActor,112.459,623.7148,2376.61,-58.09849,-95.04096,-41.8806,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh15",StaticMeshActor,-587.0732,882.7305,2376.61,-56.91861,-103.2315,-75.22236,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh2",StaticMeshActor,3533.541,2227.969,1854.783,90,26.56503,-168.4356,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh3",StaticMeshActor,3706.524,2383.074,2112.914,15.00002,66.89439,7.513078E-06,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh4",StaticMeshActor,2990.804,2219.785,2064.574,6.791803,119.8929,8.598073E-06,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh5",StaticMeshActor,2853.396,2474.211,1842.717,-84.51166,113.444,-20.15683,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh6",StaticMeshActor,-263.749,1043.063,3139.636,-8.727663,22.82751,4.966709E-06,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh7",StaticMeshActor,-540.1787,928.3965,2939.896,90,7.125023,-6.947876,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh8",StaticMeshActor,2.625,927.7852,3149.688,6.791803,-61.03533,1.268216E-05,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh9",StaticMeshActor,135.9092,671.0898,2927.829,-84.51419,-67.48396,-20.15827,4.916392,4.916392,4.916392,,
"crate_planks_separated_Crate_plank01_mesh_156",StaticMeshActor,3259.048,2108.832,2054.523,-8.727691,-156.2431,8.745727E-06,4.916392,4.916392,4.916392,,
"Metalset2_bar_holes2",StaticMeshActor,3865.802,152.9883,1934.295,-0.1073159,-109.3944,88.6498,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes3",StaticMeshActor,3873.444,147.7891,1777.736,2.480499,-105.8556,98.75594,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes4",StaticMeshActor,3903.364,183.998,1495.07,-5.440587,-116.8061,78.46529,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes5",StaticMeshActor,5076.659,-497.0352,1821.564,2.549067,-65.51443,95.79514,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes6",StaticMeshActor,5180.811,-610.918,1634.362,-1.104694,-21.94455,90.85097,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes7",StaticMeshActor,5178.36,-606.4727,1433.219,-1.104756,-21.94453,88.98584,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes8",StaticMeshActor,5183.25,-594.1133,1245.869,-4.594798,-18.78699,96.90659,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes9",StaticMeshActor,4995.856,-1066.613,1569.16,-1.10451,-21.94466,72.01129,6.074145,6.074145,6.074145,,
"Metalset2_bar_holes_235",StaticMeshActor,3921.645,186.5957,2133.348,-1.290011,-128.1675,94.89932,6.074145,6.074145,6.074145,,
"metalSet3_nail_01_1",StaticMeshActor,4017.148,96.60547,1178.601,6.830189E-06,-162.1606,-60.94774,7.172967,7.172967,7.172967,,
"metalSet3_nail_01_2",StaticMeshActor,4017.148,96.60547,1054.031,18.85761,-158.3815,-35.07987,5.983238,5.983238,5.983238,,
"metalSet3_nail_01_3",StaticMeshActor,4146.766,-1173.426,1161.514,22.25036,103.806,-47.64348,12.45514,12.45514,12.45514,,
"metalSet3_nail_01_4",StaticMeshActor,3133.478,424.9609,1136.403,2.049057E-05,130.3394,-60.94773,7.172967,7.172967,7.172967,,
"metalSet3_nail_01_5",StaticMeshActor,3754.282,997.7305,1098.134,6.830189E-06,40.33931,-60.94774,3,3,3,,
"metalSet3_nail_01_6",StaticMeshActor,3790.622,1031.102,1098.134,46.62205,98.84827,-45.00348,3,3,3,,
"metalSet3_nail_01_7",StaticMeshActor,4550.229,1981.779,1361.959,46.62205,98.84827,-45.00348,1.857059,1.857059,1.857059,,
"metalSet3_nail_01_8",StaticMeshActor,4552.207,1985.414,1347.459,4.157905,51.09974,-80.15501,1.857059,1.857059,1.857059,,
"PickaxeCollision_139",StaticMeshActor,2473.334,-840.6582,2947.634,-4.098113E-05,166.4178,-119.1518,259.088,259.088,259.088,,
"Single_basalt16",StaticMeshActor,3559.644,2736.775,1611.014,-9.146654,179.9998,-94.33865,250.0342,250.0342,250.0342,,
"Single_basalt17",StaticMeshActor,3726.86,2641.396,1164.73,-9.460945,-176.3392,108.1202,250.0342,250.0342,250.0342,,
"Single_basalt170",StaticMeshActor,5177.594,-3506.154,3378.389,-0.0001161132,-120.9968,-90.00085,200,200,200,,
"Single_basalt171",StaticMeshActor,5396.455,-3360.318,3192.897,-0.001222604,174.0035,-89.99962,200,200,200,,
"Single_basalt172",StaticMeshActor,5640.992,-3510.453,3051.101,-0.002001245,-170.9995,89.9989,200,200,200,,
"Single_basalt18",StaticMeshActor,3618.474,2120.914,678.0254,-6.519477,-172.2176,79.09908,250.0342,250.0342,250.0342,,
"Single_basalt19",StaticMeshActor,-870.2686,802.7305,1039.921,-2.732076E-05,179.9998,98.2408,238.7123,238.7123,238.7123,,
"Single_basalt20",StaticMeshActor,-870.2871,1078.104,1259.59,0,179.9999,-93.24879,238.7123,238.7123,238.7123,,
"Single_basalt21",StaticMeshActor,-870.2646,1373.133,1431.48,3.415094E-05,179.9998,93.14362,238.7123,238.7123,238.7123,,
"Single_basalt22",StaticMeshActor,-870.292,1700.693,1458.15,2.732076E-05,179.9999,-94.39008,238.7123,238.7123,238.7123,,
"Single_basalt23",StaticMeshActor,-1080.49,2006.68,800.7178,-3.07993,-179.7987,86.25791,259.583,259.583,238.7123,,
"Single_basalt24",StaticMeshActor,-1006.861,2296.344,369.356,-3.083694,179.8704,-94.10379,259.583,259.583,238.7123,,
"Single_basalt25",StaticMeshActor,-854.7021,2563.75,1009.89,2.783247,-179.8736,-90.73302,259.583,259.583,238.7123,,
"Single_basalt26",StaticMeshActor,-768.2705,2242.889,158.6104,-1.709303,-177.6395,78.13277,259.583,259.583,238.7123,,
"Single_basalt27",StaticMeshActor,1544.075,361.8281,1559.853,4.098113E-05,180,72.9983,158.504,158.504,158.504,,
"Single_basalt28",StaticMeshActor,3327.06,-259.627,3255.4,-1.366038E-05,180,74.20485,411.0447,411.0447,411.0447,,
"Single_basalt29",StaticMeshActor,3732.477,-464.2734,2200.587,-3.976686,72.60397,85.79412,250.0342,250.0342,250.0342,,
"Single_basalt30",StaticMeshActor,3376.499,-954.6543,1951.271,-1.438281,172.3878,-106.9324,250.0342,250.0342,250.0342,,
"Single_basalt31",StaticMeshActor,4654.321,1641.672,943.9153,11.13141,-173.8835,83.80173,125.0874,125.0874,125.0874,,
"Single_basalt32",StaticMeshActor,-232.502,695.2949,3322.797,-15.17902,114.3663,64.89155,388.6041,388.6041,388.6041,,
"Single_basalt36",StaticMeshActor,-940.8877,1882.133,1352.867,2.049057E-05,179.9998,91.23605,238.7123,238.7123,238.7123,,
"Single_basalt3_144",StaticMeshActor,3224.62,2384.762,2160.606,-2.732076E-05,179.9998,98.2408,411.0447,411.0447,411.0447,,
"Single_basalt43",StaticMeshActor,5667.921,89.22461,2249.39,4.098113E-05,-115.9992,-89.99968,200,200,200,,
"Single_basalt44",StaticMeshActor,5449.114,-42.50195,1743.978,-0.0001707547,59.00028,89.99991,200,200,200,,
"Single_basalt45",StaticMeshActor,5475.352,-289.625,1652.443,3.415094E-05,129.0028,-89.99929,200,200,200,,
"Single_basalt46",StaticMeshActor,5538.219,-545.5117,1466.947,0.0007444906,64.00328,-89.99948,200,200,200,,
"Single_basalt47",StaticMeshActor,5312.845,-723.6211,1325.139,-0.0003210189,79.00035,90.00021,200,200,200,,
"Single_basalt470",StaticMeshActor,4766.993,-2269.113,1466.911,-0.001263585,-115.9957,-89.99978,200,200,200,,
"Single_basalt48",StaticMeshActor,5422.009,-946.8633,1575.867,-0.0001912453,149.0034,-89.9989,200,200,200,,
"Single_basalt49",StaticMeshActor,5307.619,-1186.871,1466.938,-0.0004234717,154.0047,-89.99863,200,200,200,,
"Single_basalt50",StaticMeshActor,6257.718,740.0332,1466.964,0.0002663773,-95.99985,-90,200,200,200,,
"Single_basalt51",StaticMeshActor,6097.179,541.4102,1466.964,-0.0003688302,79.00061,90.00026,200,200,200,,
"Single_basalt52",StaticMeshActor,6206.347,318.1777,1652.459,-0.0003141887,149.0031,-89.99915,200,200,200,,
"Single_basalt53",StaticMeshActor,6352.937,99.22656,1466.967,0.0005805661,84.0028,-89.99896,200,200,200,,
"Single_basalt54",StaticMeshActor,6202.063,-145.2402,1325.159,-0.0005532453,99.00056,90.00053,200,200,200,,
"Single_basalt55",StaticMeshActor,6381.01,-317.6719,1575.887,-0.0005395849,169.0038,-89.99883,200,200,200,,
"Single_basalt56",StaticMeshActor,6355.604,-582.3379,1466.961,-0.0007854717,174.004,-89.99902,200,200,200,,
"Single_basalt57",StaticMeshActor,5050.311,-2363.635,1652.408,-0.0001161132,-50.99693,-90.00098,200,200,200,,
"Single_basalt58",StaticMeshActor,4988.127,-2108.07,1466.917,-0.001263585,-115.9957,-89.99978,200,200,200,,
"Single_basalt59",StaticMeshActor,5212.84,-1929.631,1325.119,-0.002008076,-100.9994,89.9989,200,200,200,,
"Single_basalt60",StaticMeshActor,5103.659,-1706.396,1575.851,0.0004234717,-30.99663,-90.00066,200,200,200,,
"Single_basalt61",StaticMeshActor,5218.053,-1466.387,1466.931,0.0004234717,-25.9952,-90.00079,200,200,200,,
"Single_basalt62",StaticMeshActor,4756.481,-3194.186,1652.395,-0.0003005283,-75.997,-90.00098,200,200,200,,
"Single_basalt63",StaticMeshActor,4807.653,-2935.707,1466.904,-0.001359208,-140.996,-89.9991,200,200,200,,
"Single_basalt64",StaticMeshActor,5087.202,-2869.529,1325.107,-0.002206151,-126.0003,89.99896,200,200,200,,
"Single_basalt65",StaticMeshActor,5082.596,-2621.068,1575.84,0.0002322264,-55.99559,-90.00022,200,200,200,,
"Single_basalt66_58",StaticMeshActor,4596.702,-3608.625,1721.885,8.879245E-05,4.003629,-89.99988,200,200,200,,
"Single_basalt67",StaticMeshActor,4351.042,-3513.344,1536.395,-0.0006488679,-60.99581,-89.99896,200,200,200,,
"Single_basalt68",StaticMeshActor,4334.408,-3226.555,1394.596,-0.001584604,-46.00018,89.99923,200,200,200,,
"Single_basalt69",StaticMeshActor,4088.958,-3187.922,1789.775,0.000362,24.00365,-89.99838,200,200,200,,
"Single_basalt70",StaticMeshActor,3932.112,-2939.52,1575.828,0.001482151,-95.99569,-90.0004,200,200,200,,
"Single_basalt71",StaticMeshActor,4955.875,-3361.512,1652.396,-0.0006010566,174.0033,-89.9989,200,200,200,,
"Single_basalt72",StaticMeshActor,4584.873,-3307.85,2516.986,0.0002595472,124.0031,-89.99896,200,200,200,,
"Single_basalt73",StaticMeshActor,4745.039,-3432.672,609.2598,0.0002595472,124.0031,-89.99896,200,200,200,,
"SM_Bulb06_220",StaticMeshActor,1657.186,362.793,2422.932,-78.91627,47.93394,59.08382,9.676783,9.676783,9.676783,,
"SM_Bulb8",StaticMeshActor,953.251,2252.643,1746.072,9.523387,-177.7161,59.53382,12.11234,12.11234,12.11234,,
"SM_Bulb9",StaticMeshActor,4394.758,-659.2734,2942.704,-15.13097,-118.4005,169.6816,9.676783,9.676783,9.676783,,
"SM_Crystal_A_01_17",StaticMeshActor,4333.558,2002.566,1236.106,0,1.995694E-05,33.75194,0.6507217,0.6507217,0.6507217,,
"SM_Crystal_A_10",StaticMeshActor,4335.019,1951.102,1225.554,6.830189E-06,-22.50004,-33.75212,0.5037187,0.5037187,0.5037187,,
"SM_Crystal_A_11",StaticMeshActor,4370.561,1983.904,1225.554,1.366038E-05,101.2506,-33.75213,0.4160828,0.4160828,0.4160828,,
"SM_Dark_Rock_38",StaticMeshActor,4305.083,-3459.754,-258.9463,0,-167.5253,0,4.11192,6.177182,2.410299,,
"SM_vines_a2",StaticMeshActor,-549.6533,1351.498,9149.269,0,69.50063,0,4.062453,4.062453,4.062453,,
"SM_vines_a3",StaticMeshActor,1226.207,3342.439,9149.269,0,-3.396231,0,4.062453,4.062453,4.062453,,
"SM_vines_a4",StaticMeshActor,5119.279,1830.285,8649.324,0,-93.13842,0,4.062453,4.062453,4.062453,,
"SM_vines_a5",StaticMeshActor,-230.5479,-187.1348,9508.823,0,113.8675,0,4.062453,4.062453,4.062453,,
"SM_vines_a_2",StaticMeshActor,96.76465,77.88672,5996.663,0,153.3284,0,4.062453,4.062453,4.062453,,
"SM_vines_b2",StaticMeshActor,-109.3916,1316.232,7528.327,0,-118.5673,0,5.006974,5.006974,5.006974,,
"SM_vines_b3",StaticMeshActor,4395.517,96.04883,8590.428,0,67.57428,0,5.006974,5.006974,5.006974,,
"SM_vines_b4",StaticMeshActor,4305.942,133.0039,6539.543,0,67.57428,0,3.03161,3.03161,3.03161,,
"SM_vines_b5",StaticMeshActor,112.5127,-159.2773,8494.252,0,-69.35798,0,3.538481,3.538481,3.538481,,
"SM_vines_b_5",StaticMeshActor,-66.5332,1369.008,5289.578,0,-118.5673,0,3.590521,3.590521,3.590521,,
"Socket3",StaticMeshActor,961.6592,2254.688,1770.853,17.42506,179.3657,69.89274,22.68092,22.68092,155.7342,,
"Socket4",StaticMeshActor,4395.561,-660.5938,2957.924,-4.329841,-120.3618,170.0148,19.97544,19.97544,153.0287,,
"Socket_226",StaticMeshActor,1665.234,349.7266,2423.436,-78.72141,49.57111,57.48007,20,20,116.6901,,
"SplashRoom_Lava1",StaticMeshActor,,,,,,,10,10,10,,
"SplashRoom_Lava10",StaticMeshActor,0,-2000,0,,,,10,10,10,,
"SplashRoom_Lava11",StaticMeshActor,-999.9993,-1999.998,0,,,,10,10,10,,
"SplashRoom_Lava12",StaticMeshActor,1000,-2999.998,0,,,,10,10,10,,
"SplashRoom_Lava13",StaticMeshActor,-0.0004882813,-3000.001,0,,,,10,10,10,,
"SplashRoom_Lava14",StaticMeshActor,-999.9966,-2999.994,0,,,,10,10,10,,
"SplashRoom_Lava15",StaticMeshActor,999.9995,-3999.995,0,,,,10,10,10,,
"SplashRoom_Lava16",StaticMeshActor,-0.0004882813,-4000,0,,,,10,10,10,,
"SplashRoom_Lava17",StaticMeshActor,-999.9976,-3999.993,0,,,,10,10,10,,
"SplashRoom_Lava18",StaticMeshActor,1999.999,-3999.999,0,,,,10,10,10,,
"SplashRoom_Lava19",StaticMeshActor,3000,-4000,0,,,,10,10,10,,
"SplashRoom_Lava2",StaticMeshActor,1000,0,0,,,,10,10,10,,
"SplashRoom_Lava20",StaticMeshActor,1999.993,-4999.997,0,,,,10,10,10,,
"SplashRoom_Lava21",StaticMeshActor,1000,-4999.998,0,,,,10,10,10,,
"SplashRoom_Lava22",StaticMeshActor,-0.001464844,-4999.995,0,,,,10,10,10,,
"SplashRoom_Lava23",StaticMeshActor,2999.994,-4999.998,0,,,,10,10,10,,
"SplashRoom_Lava24",StaticMeshActor,4000,-4999.998,0,,,,10,10,10,,
"SplashRoom_Lava25",StaticMeshActor,3000.003,-5999.988,0,,,,10,10,10,,
"SplashRoom_Lava26",StaticMeshActor,2000,-5999.998,0,,,,10,10,10,,
"SplashRoom_Lava27",StaticMeshActor,999.998,-5999.999,0,,,,10,10,10,,
"SplashRoom_Lava28",StaticMeshActor,4000,-5999.99,0,,,,10,10,10,,
"SplashRoom_Lava3",StaticMeshActor,2000,0.0007324219,0,,,,10,10,10,,
"SplashRoom_Lava4",StaticMeshActor,1999.998,-999.9993,0,,,,10,10,10,,
"SplashRoom_Lava5",StaticMeshActor,999.9994,-999.9993,0,,,,10,10,10,,
"SplashRoom_Lava6",StaticMeshActor,0.000793457,-999.9984,0,,,,10,10,10,,
"SplashRoom_Lava7",StaticMeshActor,-1000,-1000,0,,,,10,10,10,,
"SplashRoom_Lava9",StaticMeshActor,999.999,-2000,0,,,,10,10,10,,
"Volcanic_Platform_02_9",StaticMeshActor,3566.326,1139.316,1051.514,0,2.219811E-05,0,49.69476,49.69476,49.69476,,
"Volcanic_Platform_3",StaticMeshActor,2051.329,2160.361,1015.87,0,78.7501,0,49.69476,49.69476,49.93446,,
"Volcanic_Rock_56",StaticMeshActor,-434.2295,1529.234,-274.5273,2.477439,-98.96082,-4.595685,66.60319,64.15323,73.22467,,
"Volcanic_Rock_71",StaticMeshActor,636.9219,1309.773,347.9102,2.477439,-178.9238,-4.595693,37.94691,35.49695,44.56839,,
"Volcanic_Rock_72",StaticMeshActor,1750.537,1351.895,222.4043,7.34246,-3.94797,5.022237,41.92074,39.47078,48.54221,,
