object_name,object_class,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,scale_x,scale_y,scale_z,spawns,spawncount
"AmbientLight41",AmbientLight_C,13493.01,12487.1,12099.14,,,,,,,,
"AmbientLight42",AmbientLight_C,1106.093,8483.407,5985.596,,,,,,,,
"AmbientLight43",AmbientLight_C,480.095,8275.269,5584.282,,,,,,,,
"AmbientLight44",AmbientLight_C,3126.401,8668.207,5596.472,,,,,,,,
"AmbientLight45",AmbientLight_C,7269.787,8043.185,3942.722,,,,,,,,
"AmbientLight46",AmbientLight_C,-6629.298,16925.54,3510.671,0,180,0,,,,,
"AmbientLight47",AmbientLight_C,-7126.894,16883.99,3510.671,0,180,0,,,,,
"AmbientLight48",AmbientLight_C,-6857.61,16415.74,3447.058,0,180,0,,,,,
"AmbientLight49",AmbientLight_C,-6493.192,15469.18,3566.249,0,180,0,,,,,
"AmbientLight5",AmbientLight_C,1100.072,13003.3,5382.78,0,53.01068,0,,,,,
"AmbientLight50_9",AmbientLight_C,14046.44,13496.44,6100,,,,1,1,2.800202,,
"AmbientLight51_12",AmbientLight_C,13617.58,12524.14,4201.26,,,,,,,,
"AmbientLight52",AmbientLight_C,13493.01,12487.1,6603.299,,,,,,,,
"AmbientLight53_2",AmbientLight_C,-9979.21,7442.153,-961.4324,0,180,0,,,,,
"AmbientLight54",AmbientLight_C,-10186.02,7289.689,-1779.624,0,180,0,,,,,
"AmbientLight55",AmbientLight_C,-10299.65,7289.689,-2699.08,0,180,0,,,,,
"AmbientLight56",AmbientLight_C,-10525.4,7289.689,-3519.062,0,180,0,,,,,
"AmbientLight6_3",AmbientLight_C,-3106.659,1980.116,5385.445,-9.155273E-05,-136.9246,7.9662E-05,,,,,
"AmbientLight7",AmbientLight_C,5846.753,7997.21,4864.297,0,69.40828,0,,,,,
"AmbientLight8",AmbientLight_C,2739.983,8989.311,4864.297,0,69.40828,0,,,,,
"AmbientLight9_5",AmbientLight_C,-1212.346,15364.86,3564.031,0,180,0,,,,,
"AmbientLight_2",AmbientLight_C,-6872.742,16840.2,4035.966,0,180,0,,,,,
"AmbientLightLavaRoom_Blue5",AmbientLight_C,3090.186,13133.93,5446.606,0,53.01068,0,,,,,
"driploop_Cue2",AmbientSound,-8525.966,9987.162,-493.261,0,180,0,,,,,
"driploop_Cue_2",AmbientSound,-8570.186,2470.664,-281.1228,0,180,0,,,,,
"LavaAmbient2_Cue10",AmbientSound,-1794.965,15255.28,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue11",AmbientSound,-561.6594,16115.42,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue12",AmbientSound,-1192.665,18411.09,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue13",AmbientSound,-1046.937,20401.83,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue14",AmbientSound,-335.3303,14202.78,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue15",AmbientSound,905.7244,15486.48,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue16",AmbientSound,2199.99,14680.36,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue17",AmbientSound,2992.577,13317.61,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue18",AmbientSound,1762.288,12392.38,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue19",AmbientSound,2166.032,10490.33,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue20",AmbientSound,552.2209,9337.759,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue21",AmbientSound,-634.5625,7754.764,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue22",AmbientSound,-1028.766,10136.57,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue23",AmbientSound,-701.2095,11754.94,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue24",AmbientSound,198.5625,12542.19,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue25",AmbientSound,5161.589,13970.75,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue26",AmbientSound,7205.014,14112.74,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue27",AmbientSound,8222.209,12831.49,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue28",AmbientSound,10149.33,12235.05,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue29",AmbientSound,8088.68,11162.93,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue3",AmbientSound,-8182.159,16820.69,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue30",AmbientSound,7109.773,9766.463,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue31",AmbientSound,6806.256,7624.402,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue32",AmbientSound,4831.422,7684.7,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue33",AmbientSound,3049.264,8451.412,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue34",AmbientSound,1662.679,8796.854,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue8",AmbientSound,-6996.464,15311.71,3455.604,0,-28.99998,0,,,,,
"LavaAmbient2_Cue9",AmbientSound,-4327.119,15204.38,3455.604,0,-28.99998,0,,,,,
"waterfalling_Cue1",AmbientSound,-7467.514,2731.865,3004.968,0,6.830187E-06,0,,,,,
"waterfalling_Cue2",AmbientSound,2693.381,-23.4369,-1899.074,0.000396151,-0.0009765624,3.05108E-05,,,,,
"BallRingChain_2",BallRingChain_C,11373.15,11531.75,4640.864,,,,,,,,
"BeamSnappyPoint2_5",BeamSnappyPoint_C,11146.53,11401.96,4229.872,,,,,,,,
"BeamSnappyPoint_2",BeamSnappyPoint_C,10176.47,11391.74,3869.155,0,5.806386,0,,,,,
"Bones_2",Bones_C,5.621588,-0.5200974,173.5426,0,177,0,1.002871,1.002871,2.030539,,
"Secret_DrainWater_AquaticHole",BP_AquaticHole_C,0.9719005,-1.380861,711.6664,0,-6.513776E-12,6.676454E-11,1.358379,1.289789,1.637963,,
"Secret_DrainWater_AquaticHole_Snapped",BP_AquaticHole_C,0.974429,-1.380861,1228.998,0,-6.513776E-12,1.014324E-12,1.358379,1.289789,11.33855,,
"Secret_DrainWater_AquaticHoleSurfaceVisual",BP_AquaticHoleSurfaceVisual_C,-0.7125469,1.070609,64.10403,0.0002800378,179.9999,-1.335325E-10,1.724263,1.815958,1.429949,,
"Secret_DrainWater_AquaticHoleSurfaceVisual_Snapped",BP_AquaticHoleSurfaceVisual_C,0.008089808,-3.494323E-09,1655.176,0.0002800378,179.9999,-1.335325E-10,2.342203,2.342203,10.93243,,
"SecretLavaArea_AquaticSimulation",BP_AquaticSimulation_C,-6270.461,7671.786,3109.717,0,180,0,,,,,
"SecretArea_AquaticSurface1",BP_AquaticSurface_C,,,,
"SecretArea_AquaticSurface2",BP_AquaticSurface_C,1459.978,7299.93,0,0,-0.003927358,0,36.5,70,1,,
"SecretArea_AquaticSurface3",BP_AquaticSurface_C,-5549.777,-1801.958,0,0,-0.003927358,0,38,70,1,,
"SecretArea_AquaticSurface5",BP_AquaticSurface_C,-9978.455,8387.377,-407.0088,0,180,0,43.71418,47.1175,1,,
"SecretArea_AquaticSurface6",BP_AquaticSurface_C,13658,12465.39,3909.228,0,98.00262,0,16.61945,16.85081,1,,
"SecretArea_AquaticSurface7",BP_AquaticSurface_C,-8815.167,2641.84,-306.9331,0,180,0,21.80332,22.02106,1,,
"BP_AquaticSurfaceLevelTriggerBottom",BP_AquaticSurfaceLevelTrigger_C,-7998.016,2298.76,2615.174,,,,,,,,
"BP_AquaticSurfaceLevelTriggerTopOverflow",BP_AquaticSurfaceLevelTrigger_C,-6932.623,2992.629,3348.279,0,180,0,,,,,
"BP_Campfire_2",BP_Campfire_C,-3062.749,2093.267,5061.782,0.0001229434,96.07417,3.532762E-05,,,,,
"BP_PullStalagmite11",BP_PullStalagmite_C,594.1367,12185.79,6331.239,-1.292938,-22.03516,-175.1678,,,,,
"BP_PullStalagmite3",BP_PullStalagmite_C,7413.824,7837.713,5583.072,0.0001707547,-56.97064,-179.9996,,,,,
"BP_PullStalagmite4",BP_PullStalagmite_C,6819.976,7836.851,5591.719,0.0001707547,-176.9883,-179.9996,,,,,
"BP_PullStalagmite5",BP_PullStalagmite_C,934.8193,12206.22,5833.729,4.923924,-137.0334,179.1296,,,,,
"BP_PullStalagmite6",BP_PullStalagmite_C,7084.004,7498.545,5771.502,0.0001707547,-176.9883,-179.9996,,,,,
"BP_PullStalagmite7",BP_PullStalagmite_C,2419.638,9287.776,6564.54,-0.000213623,-2.000519,-179.9995,,,,,
"BP_PullStalagmite8",BP_PullStalagmite_C,2454.782,8855.824,6862.869,-0.000213623,-2.000519,-179.9995,,,,,
"BP_PullStalagmite9",BP_PullStalagmite_C,2785.258,9068.594,6902.867,-0.0001220703,-12.03363,-179.9995,,,,,
"BP_SpecificArenaSpawner_2",BP_SpecificArenaSpawner_C,-3283.013,1946.483,5424.671,-9.155273E-05,-136.9245,7.966194E-05,,,,,
"BP_SpecificArenaSpawnerChallenge",BP_SpecificArenaSpawner_C,12613.78,12344.38,4584.142,0,180,0,,,,,
"BP_Torch_02_2",BP_Torch_02_C,250.081,80.37582,100.3652,0,90.00056,0,0.4,0.5,0.4444444,,
"BP_Torch_3",BP_Torch_02_C,250.0912,371.7626,100.3652,0,90.00064,0,0.4,0.5,0.4444444,,
"BP_TriggerVolume_2",BP_TriggerVolume_C,-2885.679,2478.842,5704.724,0,10.00808,0,15.3036,13.5634,6.286705,,
"BP_TriggerVolume_PlayerInArenaArea",BP_TriggerVolume_C,14085.46,12561.83,7510.763,0,8.000048,0,24.0784,25.73441,35.18798,,
"SecretLavaArea_ArenaPuzzle_EmergencyExitTrigger",BP_TriggerVolume_C,14589.76,12481.87,5972.024,0,-81.9953,0,28.26976,29.45803,19.74745,,
"SecretLavaArea_SoftLockPrevention_Trigger",BP_TriggerVolume_C,2721.309,9845.323,4205.688,0,180,0,57.67383,39.20669,12.45835,,
"BP_water_splineontolava",BP_water_spline2_C,-2059.27,10451.37,5282,-0.0003967285,0.0009835473,-3.051758E-05,,,,,
"Secret_GetCarryPipe_WaterSpline_NoPipe",BP_water_spline2_C,0.008438109,-0.2925211,779.8465,90,-165.1504,-165.1489,1.166667,1.166667,1.166667,,
"Secret_GetCarryPipe_WaterSpline_WithPipe",BP_water_spline2_C,-0.04286702,-0.4858499,1608.198,90,-165.1504,-165.1489,1.166667,1.166667,1.166667,,
"Secret_WaterOnToCliff_WaterSpline",BP_water_spline2_C,-4492.432,5533.397,3242.527,35.62372,-94.9856,179.9892,,,,,
"Secret_WaterOnToLava1_ToPipe_WaterSpline",BP_water_spline2_C,-4305.415,5756.896,3242.527,35.61959,17.03585,179.9892,,,,,
"Secret_WaterOnToLava2_MissPipe_WaterSpline",BP_water_spline2_C,-3406.82,7995.555,3759.648,-12.74216,65.0583,179.9903,,,,,
"Secret_WaterOnToLava2_ToPipe_WaterSpline",BP_water_spline2_C,-4397.165,5866.452,3242.527,35.62346,65.05071,179.9893,,,,,
"Secret_WaterOnToRocks_WaterSpline",BP_water_spline2_C,-4643.188,5756.749,3242.526,35.62516,164.986,-179.9996,,,,,
"BrickWallBuilder97",BrickWallBuilder_C,-20147.39,37123.52,392.4282,0,-0.0004272461,0,,,,,
"ButtonFloor2",ButtonFloor_C,-4982.171,10223.73,3509.182,,,,,,,,
"ButtonFloor_2",ButtonFloor_C,-6759.353,8444.955,3311.237,0,-90.00006,0,,,,,
"Cardboard21_2",Cardboard_C,-10368.1,3679.276,6511.483,11.10054,-89.68378,-11.25781,2.168476,2.168476,2.168476,,
"Cardboard25",Cardboard_C,-10317.81,3964.612,6522.969,-8.50528,87.12231,-169.8365,2.168476,2.168476,2.168476,,
"Cardboard26",Cardboard_C,-10227.8,3838.649,6369.654,-7.434967,83.06586,-150.8522,2.168476,2.168476,2.168476,,
"Cardboard27",Cardboard_C,-10198.78,3879.11,6704.262,53.47401,3.2189,102.5715,2.168476,2.168476,2.168476,,
"Cardboard50",Cardboard_C,-10162.68,3653.394,6456.664,-82.49387,-103.5078,6.504364,2.168476,2.168476,2.168476,,
"Cardboard51",Cardboard_C,-10140.12,3682.417,6698.253,8.817357,71.37029,144.0045,2.168476,2.168476,2.168476,,
"Cardboard_2",Cardboard_C,-8854.262,12652.89,4428.145,0,-144.994,24.97794,2.713322,2.713322,2.713322,,
"Secret_GetCarryPipe_CarryPipe",CarryPipe_C,-217.4739,0.03940582,0.006429036,-0.009924265,0.003072776,-0.0005133839,3.999999,3.999999,3.999999,,
"CarryStones_Heavy1",CarryStones_Heavy_C,-1215.2,5555.48,3696.107,39.52501,-44.19656,42.56012,44.67292,44.67292,44.67292,,
"CarryStones_Heavy2",CarryStones_Heavy_C,-1990.537,9397.906,3774.27,39.30797,59.29913,-120.47,47.39074,47.39074,47.39074,,
"CarryStones_Heavy3",CarryStones_Heavy_C,-2434.049,9641.577,3774.27,58.81213,67.72769,-128.0529,47.91042,47.91042,47.91042,,
"CarryStones_Heavy4",CarryStones_Heavy_C,-2350.946,10685.27,3584.789,2.873583,-120.7678,108.3796,44.21282,44.21282,44.21282,,
"CarryStones_Heavy5",CarryStones_Heavy_C,-8904.918,7537.308,-214.446,22.25698,153.6253,-128.8772,40.89321,40.89321,40.89321,,
"CarryStones_Heavy6",CarryStones_Heavy_C,-8884.229,15813.66,4328.09,40.79039,-108.5735,42.73206,49.1233,49.1233,49.1233,,
"CarryStones_Heavy_2",CarryStones_Heavy_C,-8215.395,8726.422,-165.7893,-41.76153,-153.2819,-6.762539,47.44654,47.44654,47.44654,,
"CarryStones_SlightlyHeavy_2",CarryStones_SlightlyHeavy_C,-9879.662,14998.62,3422.893,27.15669,30.6754,10.68215,14.76407,14.76407,14.76407,,
"ChallengeArena_2",ChallengeArena_C,12656.33,12413.27,4839.265,,,,,,,,
"Chest2_2",Chest_C,-200.578,-5.858098E-06,0,0,90.0002,0,1.002871,1.002871,2.030539,Coin_C,30
"Chest3",Chest_C,200.576,0.0002793954,0,0,90.0002,0,1.002871,1.002871,2.030539,BuyHealthRegenMax+1_C,1
"Chest4_2",Chest_C,-11531.77,8177.906,-4852.044,0,-134.9999,0,,,,Coin_C,50
"Chest_2",Chest_C,-6982.258,17038.6,3722.65,-0.4740295,139.8522,-0.2196045,,,,Coin_C,5
"SecretLavaArea_Chest01_1",Chest_C,-9811.511,11894.79,2229.783,0,-74.98062,0,,,,BP_BuyGunCapacity+3shots_C,1
"SecretLavaArea_Chest02",Chest_C,-1251.11,6383.277,3093,0,-86.99921,0,,,,BP_BuyBoomeraxePenetration_C,1
"SecretLavaArea_Chest04",Chest_C,-2072.82,10747.87,6632.665,0,-62.00003,0,,,,Coin_C,5
"SecretLavaArea_Chest06",Chest_C,-1556.185,18324.97,5080.031,-0.8673096,-101.6407,6.861977,1.025216,1.025216,1.025216,Coin_C,5
"SecretLavaArea_Chest07",Chest_C,-1721.893,1590.699,5343.856,-0.0001220703,-88.92676,6.513776E-12,,,,BP_BuyGunDamage+100pct_C,1
"SecretLavaArea_Chest08",Chest_C,-2583.107,1845.184,5075.896,2.049057E-05,-3.923492,-9.155273E-05,,,,Coin_C,10
"SecretLavaArea_Chest09",Chest_C,-2333.792,-2420.066,4647.196,0,-71.97504,0,,,,Coin_C,5
"SecretLavaArea_Chest10",Chest_C,1730.296,12479.96,5293.698,-0.4339905,-71.39655,4.423169,,,,BuyCritChance+5_C,1
"SecretLavaArea_Chest11",Chest_C,8462.848,16380.18,4259.507,1.366038E-05,134.2714,12.75377,,,,Coin_C,5
"SecretLavaArea_Chest12",Chest_C,11829.46,10537.59,3529.46,0,-133.354,2.922293,,,,BP_PurchaseHealth+1_C,1
"SecretLavaArea_Chest12_6",Chest_C,9800.189,12027.02,5546.175,-3.81134,98.49155,-9.769196,,,,Coin_C,5
"Coin10",Coin_C,-1708.016,10948.79,5856.367,0,180,0,,,,,
"Coin100",Coin_C,-3360.661,6446.229,6806.584,0,180,0,,,,,
"Coin11",Coin_C,-1708.093,11109.64,5856.367,0,180,0,,,,,
"Coin12_2",Coin_C,-7520.907,-2480.208,3976.253,0,180,0,,,,,
"Coin13_13",Coin_C,6301.76,9177.142,4632.415,0,180,0,,,,,
"Coin14_26",Coin_C,6237.632,9024.075,4517.065,0,180,0,,,,,
"Coin158_2",Coin_C,-268.1074,21085.6,6415.92,0,180,0,,,,,
"Coin159",Coin_C,-244.8855,21355.56,6415.92,0,180,0,,,,,
"Coin15_17",Coin_C,4148.22,8290.973,4403.89,0,180,0,,,,,
"Coin160",Coin_C,-189.9722,21598.03,6415.92,0,180,0,,,,,
"Coin161",Coin_C,73.21997,21719.27,6415.92,0,169.9914,0,,,,,
"Coin167",Coin_C,183.3625,21926.5,6415.92,0,169.9914,0,,,,,
"Coin168",Coin_C,90.08179,22141.24,6415.92,0,169.9914,0,,,,,
"Coin16_19",Coin_C,3798.319,8477.52,4405.809,0,180,0,,,,,
"Coin17",Coin_C,-7336.406,-622.4512,3605.402,0,-144.9998,0,,,,,
"Coin18_3",Coin_C,-7493.883,-1318.461,3526.26,0,-144.9998,0,,,,,
"Coin190",Coin_C,247.2686,22360.72,6415.92,0,180,0,,,,,
"Coin198",Coin_C,474.6912,22666.8,6415.92,0,180,0,,,,,
"Coin199",Coin_C,-122.7979,22151.33,6415.92,0,169.9914,0,,,,,
"Coin19_21",Coin_C,5445.926,8302.586,4495.876,0,180,0,,,,,
"Coin2",Coin_C,-2162.097,14174.67,3480,0,53.01068,0,,,,,
"Coin200",Coin_C,-260.2644,22014.95,6415.92,0,169.9914,0,,,,,
"Coin201",Coin_C,-268.5444,21818.82,6415.92,0,169.9914,0,,,,,
"Coin20_2",Coin_C,-3257.514,-2223.483,4064.141,-19.99988,-129.9963,4.542831E-05,,,,,
"Coin21",Coin_C,-3148.396,-2274.304,3978.466,-19.99988,-129.9963,4.542831E-05,,,,,
"Coin22",Coin_C,-3082.269,-2372.94,4069.281,-19.99988,-129.9963,4.542831E-05,,,,,
"Coin23",Coin_C,-3221.32,-2345.951,4252.9,-19.99988,-129.9963,4.542831E-05,,,,,
"Coin24",Coin_C,-3287.185,-2258.847,4188.054,-19.99988,-129.9963,4.542831E-05,,,,,
"Coin25",Coin_C,-3108.709,-2404.47,4181.142,0,-129.9967,0,,,,,
"Coin269_2",Coin_C,10909.49,10477.85,7627.431,0,104.076,0,,,,,
"Coin26_10",Coin_C,-86.50195,20008.68,4003.286,0,180,0,1.025216,1.025216,1.025216,,
"Coin270_5",Coin_C,10909.49,10477.85,7801.431,0,104.076,0,,,,,
"Coin271",Coin_C,10909.49,10477.85,7987.431,0,104.076,0,,,,,
"Coin27_2",Coin_C,-5193.394,3365.418,4891.386,0,180,0,,,,,
"Coin28",Coin_C,-5199.706,3502.648,4891.386,0,180,0,,,,,
"Coin29_7",Coin_C,-5307.855,3431.45,4891.386,0,180,0,,,,,
"Coin3",Coin_C,-2074.305,14058.47,3480,0,53.01068,0,,,,,
"Coin30_11",Coin_C,-3430.895,6407.36,6806.584,0,180,0,,,,,
"Coin31",Coin_C,-3444.376,6527.905,6806.584,0,180,0,,,,,
"Coin32_15",Coin_C,-3279.735,6319.965,6806.584,0,180,0,,,,,
"Coin33",Coin_C,-3279.735,6319.965,6806.584,0,180,0,,,,,
"Coin34_19",Coin_C,-3293.317,6497.882,6806.584,0,180,0,,,,,
"Coin35_22",Coin_C,-3334.28,6277.33,6806.584,0,180,0,,,,,
"Coin36",Coin_C,-3488.804,6327.689,6806.584,0,180,0,,,,,
"Coin37_26",Coin_C,-3367.723,6360.117,6806.584,0,180,0,,,,,
"Coin38_29",Coin_C,-8927.597,12662.34,4183.745,0,180,0,,,,,
"Coin39",Coin_C,-8879.113,12587.18,4346.468,0,180,0,,,,,
"Coin40",Coin_C,-8844.127,12528.6,4499.581,0,180,0,,,,,
"Coin41",Coin_C,-8782.463,12430.01,4683.225,0,180,0,,,,,
"Coin42_35",Coin_C,-9016.784,13645,4015.098,0,165.9722,3.283142E-05,,,,,
"Coin43_39",Coin_C,-9383.942,13736.57,4260.615,0,165.9722,3.299873E-05,,,,,
"Coin44_41",Coin_C,-9745.263,13826.79,4356.671,0,165.9722,3.299873E-05,,,,,
"Coin45",Coin_C,-10115.48,13919.66,4291.188,0,165.9722,3.299873E-05,,,,,
"Coin46",Coin_C,-10498.72,14014.16,4057.338,0,165.9722,3.299873E-05,,,,,
"Coin47",Coin_C,-10847.25,14101.09,3694.137,0,165.9722,3.299873E-05,,,,,
"Coin48",Coin_C,170.2402,20324.7,4003.286,0,180,0,1.025216,1.025216,1.025216,,
"Coin49",Coin_C,-128.1396,20637.31,4003.286,0,180,0,1.025216,1.025216,1.025216,,
"Coin4_2",Coin_C,1546.797,12645.14,5292.355,0,53.01068,0,,,,,
"Coin5",Coin_C,1790.768,12706.54,5271.454,0,53.01068,0,,,,,
"Coin50",Coin_C,-7838.507,-2617.39,3814.432,0,180,0,,,,,
"Coin51",Coin_C,-7180.304,-2346.915,4103.612,0,180,0,,,,,
"Coin52",Coin_C,-7702.801,-1563.131,3530.548,0,-144.9998,0,,,,,
"Coin53",Coin_C,-7093.283,-1009.162,3516.852,0,-144.9998,0,,,,,
"Coin54",Coin_C,-7781.003,-1804.842,3535.258,0,-144.9998,0,,,,,
