object_name,object_class,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,scale_x,scale_y,scale_z,spawns,spawncount
"AmbientLight23_169",AmbientLight_C,-10155.95,-18801.89,2368.511,0,-0.001647949,0,,,,,
"AmbientLight249_2",AmbientLight_C,10546.72,-10148.93,7695.012,0,155.0001,0,,,,,
"AmbientLight24_171",AmbientLight_C,-7254.089,-20577.87,2368.511,0,-0.001647949,0,,,,,
"AmbientLight250",AmbientLight_C,10875.81,-10013.98,8141.983,0,155.0001,0,,,,,
"AmbientLight25_173",AmbientLight_C,-4866.781,-21401.76,2368.511,0,-0.001647949,0,,,,,
"AmbientLight26",AmbientLight_C,-984.7578,-21123.17,3292.272,0,-0.001647949,0,,,,,
"AmbientLight27",AmbientLight_C,806.7734,-16716.41,4097.819,0,-0.001647949,0,,,,,
"AmbientLight28_177",AmbientLight_C,7185.434,-22192.46,6659.768,0,-0.001647949,0,,,,,
"AmbientLight29_179",AmbientLight_C,9300.641,-19350.84,6819.779,0,-0.001647949,0,,,,,
"AmbientLight2_141",AmbientLight_C,-12781.37,-15002.33,2374.649,0,-0.001647949,0,,,,,
"AmbientLight3",AmbientLight_C,-14431.14,-8949.25,2000.986,0,-0.001647949,0,,,,,
"AmbientLight30_212",AmbientLight_C,6736.387,-13315.07,16796.93,0,-0.001647949,0,,,,,
"AmbientLight31_214",AmbientLight_C,13776.42,-14965.07,6446.925,0,-0.001647949,0,,,,,
"AmbientLight32_217",AmbientLight_C,6130.871,-16186.39,9763.59,0,-0.001647949,0,,,,,
"AmbientLight33",AmbientLight_C,-7535.828,-14900.73,6845.663,0,-0.001647949,0,,,,,
"AmbientLight34_221",AmbientLight_C,11888.77,-16444.93,6838.662,0,-0.001647949,0,,,,,
"AmbientLight35_224",AmbientLight_C,10617.17,-11474.04,5691.21,0,-0.001647949,0,,,,,
"AmbientLight36",AmbientLight_C,8947.52,-10734,5691.21,0,-0.001647949,0,,,,,
"AmbientLight37_228",AmbientLight_C,8795.285,-11600.02,7100,0,-0.001647949,0,,,,,
"AmbientLight38",AmbientLight_C,8111.227,-16938.16,8066.289,0,-0.001647949,0,,,,,
"AmbientLight39",AmbientLight_C,10910.61,-10462.04,6911,0,-0.001647949,0,,,,,
"AmbientLight40",AmbientLight_C,10294.12,-10462.05,6911,0,-0.001647949,0,,,,,
"AmbientLight4_144",AmbientLight_C,-17188.25,-7669.76,1953.074,0,-0.001647949,0,,,,,
"AmbientLight5_146",AmbientLight_C,-19213.56,-7608.566,1857.599,0,-0.001647949,0,,,,,
"AmbientLight6",AmbientLight_C,-10610.27,-9552.141,2000.986,0,-0.001647949,0,,,,,
"AmbientLight7_149",AmbientLight_C,-7052.404,-11070.03,2000.986,0,-0.001647949,0,,,,,
"AmbientLight8_151",AmbientLight_C,-4188.105,-9403.797,2000.986,0,-0.001647949,0,,,,,
"AmbientLight9_2",AmbientLight_C,10699.02,-12365,6911,0,-0.001647949,0,,,,,
"AmbientLight_139",AmbientLight_C,-7042.398,-15324.28,1985.166,0,-0.001647949,0,,,,,
"Lavalight",AmbientLight_C,-4268.852,-22453.94,127.6802,0,-0.001647949,0,,,,,
"Lavalight10",AmbientLight_C,245.0117,-10084.05,1471.648,0,-0.001647949,0,,,,,
"Lavalight100",AmbientLight_C,5088.783,-17135.37,2633.115,0,-0.001647949,0,,,,,
"Lavalight101",AmbientLight_C,-3477.563,-15570.94,156.2404,0,-0.001647949,0,,,,,
"Lavalight102",AmbientLight_C,6025.26,-14881.79,4436.213,0,-0.001647949,0,,,,,
"Lavalight103",AmbientLight_C,6400.955,-17206.95,4639.679,0,-0.001647949,0,,,,,
"Lavalight104",AmbientLight_C,6965.834,-20219.86,4640.446,0,-0.001647949,0,,,,,
"Lavalight105",AmbientLight_C,5593.572,-22972.98,4626.493,0,-0.001647949,0,,,,,
"Lavalight106",AmbientLight_C,5510.5,-24686.91,4626.493,0,-0.001647949,0,,,,,
"Lavalight107",AmbientLight_C,7120.512,-12956.51,4636.103,0,-0.001647949,0,,,,,
"Lavalight108",AmbientLight_C,491.4453,-20829.7,3119.289,0,-0.001647949,0,,,,,
"Lavalight109",AmbientLight_C,11304.73,-18364.88,4756.02,0,-0.001647949,0,,,,,
"Lavalight11",AmbientLight_C,1585.07,-9525.422,2524.148,0,-0.001647949,0,,,,,
"Lavalight110",AmbientLight_C,9594.371,-18072.69,4756.02,0,-0.001647949,0,,,,,
"Lavalight111",AmbientLight_C,7787.094,-17276.32,4756.02,0,-0.001647949,0,,,,,
"Lavalight12",AmbientLight_C,3008.297,-9289.352,2623.774,0,-0.001647949,0,,,,,
"Lavalight13",AmbientLight_C,4490.574,-9022.188,3102.942,0,-0.001647949,0,,,,,
"Lavalight14",AmbientLight_C,5406.93,-7964.496,3102.942,0,-0.001647949,0,,,,,
"Lavalight15",AmbientLight_C,5370.43,-8535.48,3058.097,0,-45.79489,0,,,,,
"Lavalight16",AmbientLight_C,6469.234,-8703.391,3058.097,0,-45.79489,0,,,,,
"Lavalight17",AmbientLight_C,7334.592,-9217.375,3058.097,0,-45.79489,0,,,,,
"Lavalight19",AmbientLight_C,9207.668,-7270.008,3058.097,0,-0.001647949,0,,,,,
"Lavalight2",AmbientLight_C,-3090.08,-22439.61,127.6802,0,-0.001647949,0,,,,,
"Lavalight22",AmbientLight_C,8030.754,-11140.89,2770.631,0,-0.001647949,0,,,,,
"Lavalight23",AmbientLight_C,7546.467,-12413.12,3627.036,0,-0.001647949,0,,,,,
"Lavalight24",AmbientLight_C,6117.953,-13665.88,3472.016,0,-0.001647949,0,,,,,
"Lavalight25",AmbientLight_C,5980.207,-15955.48,2857.097,0,-0.001647949,0,,,,,
"Lavalight26",AmbientLight_C,6637.732,-18917.26,3086.518,0,-0.001647949,0,,,,,
"Lavalight27",AmbientLight_C,5611.41,-21477.48,3086.518,0,-0.001647949,0,,,,,
"Lavalight28",AmbientLight_C,4986.313,-23891.04,3086.518,0,-0.001647949,0,,,,,
"Lavalight29",AmbientLight_C,3868.91,-22962.67,3086.518,0,-0.001647949,0,,,,,
"Lavalight3",AmbientLight_C,-1608.625,-9224.063,297.95,0,-0.001647949,0,,,,,
"Lavalight30",AmbientLight_C,2833.547,-21120.29,3086.518,0,-0.001647949,0,,,,,
"Lavalight31",AmbientLight_C,1081.32,-21123.09,3287.498,0,-0.001647949,0,,,,,
"Lavalight32",AmbientLight_C,592.252,-19416.32,295.4979,0,-0.001647949,0,,,,,
"Lavalight33",AmbientLight_C,1428.131,-18399.06,1108.103,0,-0.001647949,0,,,,,
"Lavalight34",AmbientLight_C,2829.311,-18399.06,1489.05,0,-0.001647949,0,,,,,
"Lavalight35",AmbientLight_C,3987.768,-18300.77,2188.651,0,-0.001647949,0,,,,,
"Lavalight36",AmbientLight_C,4408.969,-16704.17,2102.862,0,-0.001647949,0,,,,,
"Lavalight37",AmbientLight_C,3235.488,-16490.2,1601.671,0,-0.001647949,0,,,,,
"Lavalight38",AmbientLight_C,-58.98047,-18304.96,209.0237,0,-0.001647949,0,,,,,
"Lavalight39",AmbientLight_C,-626.3184,-18446.93,209.0237,0,-0.001647949,0,,,,,
"Lavalight4",AmbientLight_C,-5440.746,-22893.3,127.6802,0,-0.001647949,0,,,,,
"Lavalight40",AmbientLight_C,-1334.129,-18528.52,209.0237,0,-0.001647949,0,,,,,
"Lavalight41",AmbientLight_C,-1947.131,-18005.2,209.0237,0,-0.001647949,0,,,,,
"Lavalight42",AmbientLight_C,-1481.559,-17281.3,209.0237,0,-0.001647949,0,,,,,
"Lavalight43",AmbientLight_C,-761.3535,-17110.88,156.2404,0,-0.001647949,0,,,,,
"Lavalight44",AmbientLight_C,-292.9434,-17165.83,156.2404,0,-0.001647949,0,,,,,
"Lavalight45",AmbientLight_C,430.8457,-17703.13,298.5615,0,-0.001647949,0,,,,,
"Lavalight46",AmbientLight_C,114.733,-69.94122,52.92967,-13.04974,44.40289,-12.47556,0.125,0.125,0.125,,
"Lavalight47",AmbientLight_C,15.17845,-50.46826,85.2325,-13.04974,44.40289,-12.47556,0.125,0.125,0.125,,
"Lavalight48",AmbientLight_C,33.03706,53.97917,79.61017,-13.04974,44.40289,-12.47556,0.125,0.125,0.125,,
"Lavalight49",AmbientLight_C,111.0138,54.14448,60.96376,-13.04974,44.40289,-12.47556,0.125,0.125,0.125,,
"Lavalight5",AmbientLight_C,-1848.434,-22085.11,127.6802,0,-0.001647949,0,,,,,
"Lavalight50",AmbientLight_C,-1125.016,-14324.81,157.5504,0,-0.001647949,0,,,,,
"Lavalight51",AmbientLight_C,-610.2617,-13788.25,139.7175,0,-0.001647949,0,,,,,
"Lavalight52",AmbientLight_C,-63.5332,-13489.79,252.3387,0,-0.001647949,0,,,,,
"Lavalight53",AmbientLight_C,520.0449,-13169.13,424.7459,0,-0.001647949,0,,,,,
"Lavalight54",AmbientLight_C,1290.326,-13804.03,887.0054,0,-0.001647949,0,,,,,
"Lavalight55",AmbientLight_C,717.4707,-14256.55,486.3313,0,-0.001647949,0,,,,,
"Lavalight56",AmbientLight_C,137.375,-14633.27,214.6864,0,-0.001647949,0,,,,,
"Lavalight57",AmbientLight_C,-1984.117,-15171.14,156.2404,0,-0.001647949,0,,,,,
"Lavalight58",AmbientLight_C,-2288.99,-14439.71,156.2404,0,-0.001647949,0,,,,,
"Lavalight59",AmbientLight_C,-3113.389,-14852.98,156.2404,0,-0.001647949,0,,,,,
"Lavalight6",AmbientLight_C,-8006.934,-21141.3,162.3839,0,-0.001647949,0,,,,,
"Lavalight60",AmbientLight_C,-2644.805,-15577.65,156.2404,0,-0.001647949,0,,,,,
"Lavalight61",AmbientLight_C,-4005.168,-16144.33,156.2404,0,-0.001647949,0,,,,,
"Lavalight62",AmbientLight_C,-3885.146,-15074.04,156.2404,0,-0.001647949,0,,,,,
"Lavalight63",AmbientLight_C,-5155.143,-14573.57,156.2404,0,-0.001647949,0,,,,,
"Lavalight64",AmbientLight_C,-6739.317,-14483.26,156.2404,0,-0.001647949,0,,,,,
"Lavalight65",AmbientLight_C,-7580.063,-16310.63,156.2404,0,-0.001647949,0,,,,,
"Lavalight66",AmbientLight_C,-5711.164,-16311.19,156.2404,0,-0.001647949,0,,,,,
"Lavalight67",AmbientLight_C,749.8037,-11905.3,907.7031,0,-0.001647949,0,,,,,
"Lavalight68",AmbientLight_C,-716.6113,-11913.77,345.4417,0,-0.001647949,0,,,,,
"Lavalight69",AmbientLight_C,-245.0508,-10792.61,681.4102,0,-0.001647949,0,,,,,
"Lavalight7",AmbientLight_C,-10253.78,-8947.816,297.9501,0,-0.001647949,0,,,,,
"Lavalight70",AmbientLight_C,1755.979,-12162.82,1748.559,0,-0.001647949,0,,,,,
"Lavalight71",AmbientLight_C,2577.063,-11940.29,2507.805,0,-0.001647949,0,,,,,
"Lavalight72",AmbientLight_C,3192.246,-11215.13,2723.957,0,-0.001647949,0,,,,,
"Lavalight73",AmbientLight_C,3552.131,-10257.04,2723.957,0,-0.001647949,0,,,,,
"Lavalight74",AmbientLight_C,3584.418,-9652.75,2790.828,0,-0.001647949,0,,,,,
"Lavalight75",AmbientLight_C,4514.348,-10833.21,2876.488,0,-0.001647949,0,,,,,
"Lavalight76",AmbientLight_C,5303.852,-10364.29,2876.488,0,-0.001647949,0,,,,,
"Lavalight77",AmbientLight_C,5858.074,-11205.09,2876.488,0,-0.001647949,0,,,,,
"Lavalight78",AmbientLight_C,4753.445,-11712.81,2768.618,0,-0.001647949,0,,,,,
"Lavalight79",AmbientLight_C,4674.586,-12545.86,2458.241,0,-0.001647949,0,,,,,
"Lavalight8",AmbientLight_C,-3257.883,-7699.592,297.95,0,-0.001647949,0,,,,,
"Lavalight80",AmbientLight_C,5965.287,-24277.66,4839.858,0,-0.001647949,0,,,,,
"Lavalight81",AmbientLight_C,7309.691,-24148.7,4839.858,0,-0.001647949,0,,,,,
"Lavalight82",AmbientLight_C,8836.914,-24106.67,4839.858,0,-0.001647949,0,,,,,
"Lavalight83",AmbientLight_C,10143.51,-23237.38,4839.858,0,-0.001647949,0,,,,,
"Lavalight84",AmbientLight_C,9998.428,-21450.21,4839.858,0,-0.001647949,0,,,,,
"Lavalight85",AmbientLight_C,10333.77,-19176.63,4839.858,0,-0.001647949,0,,,,,
"Lavalight86",AmbientLight_C,8679.27,-19756.95,4917.564,0,-0.001647949,0,,,,,
"Lavalight87",AmbientLight_C,8364.641,-17950.49,4621.564,0,-0.001647949,0,,,,,
"Lavalight88",AmbientLight_C,7154.189,-16639.53,4917.564,0,-0.001647949,0,,,,,
"Lavalight89",AmbientLight_C,7656.76,-21243.51,4917.564,0,-0.001647949,0,,,,,
"Lavalight9",AmbientLight_C,-780.2344,-10084.05,766.6199,0,-0.001647949,0,,,,,
"Lavalight90",AmbientLight_C,6818.156,-22639.52,4917.564,0,-0.001647949,0,,,,,
"Lavalight91",AmbientLight_C,8502.441,-22420.34,4917.564,0,-0.001647949,0,,,,,
"Lavalight92",AmbientLight_C,9533.746,-22426.44,4917.564,0,-0.001647949,0,,,,,
"Lavalight93",AmbientLight_C,3320.984,-20401.89,3086.518,0,-0.001647949,0,,,,,
"Lavalight94",AmbientLight_C,3920.977,-19948.95,3086.518,0,-0.001647949,0,,,,,
"Lavalight95",AmbientLight_C,4785.416,-19123.61,3086.518,0,-0.001647949,0,,,,,
"Lavalight96",AmbientLight_C,4430.148,-19545.44,3086.518,0,-0.001647949,0,,,,,
"Lavalight97",AmbientLight_C,2604,-20654.42,3086.518,0,-0.001647949,0,,,,,
"Lavalight98",AmbientLight_C,1690.156,-20910.91,3086.518,0,-0.001647949,0,,,,,
"Lavalight99",AmbientLight_C,5155.92,-17882.93,2633.115,0,-0.001647949,0,,,,,
"Lavalight_43",AmbientLight_C,-603.3555,-21658.59,195.9164,0,-0.001647949,0,,,,,
"Lavalight_44",AmbientLight_C,-6365.768,-22704.01,127.6802,0,-0.001647949,0,,,,,
"Lavalight_45",AmbientLight_C,-7212.777,-21746.04,127.6802,0,-0.001647949,0,,,,,
"Lavalight_46",AmbientLight_C,-8871.865,-20645.04,162.3839,0,-0.001647949,0,,,,,
"Lavalight_47",AmbientLight_C,-9787.676,-20168.2,162.3839,0,-0.001647949,0,,,,,
"Lavalight_48",AmbientLight_C,-11099.1,-19771.86,322.3026,0,-0.001647949,0,,,,,
"Lavalight_49",AmbientLight_C,-11757.7,-18532.59,322.3026,0,-0.001647949,0,,,,,
"Lavalight_50",AmbientLight_C,-11250.85,-16987.72,322.3026,0,-0.001647949,0,,,,,
"Lavalight_51",AmbientLight_C,-10352.77,-15734.42,322.3026,0,-0.001647949,0,,,,,
"Lavalight_52",AmbientLight_C,-10612.68,-14241.32,352.4712,0,-0.001647949,0,,,,,
"Lavalight_53",AmbientLight_C,-8984.453,-15020.11,276.2255,0,-0.001647949,0,,,,,
"Lavalight_54",AmbientLight_C,-12023.53,-13554.28,276.2255,0,-0.001647949,0,,,,,
"Lavalight_55",AmbientLight_C,-12532,-12095.32,276.2255,0,-0.001647949,0,,,,,
"Lavalight_56",AmbientLight_C,-11348.9,-9783.266,276.2255,0,-0.001647949,0,,,,,
"Lavalight_57",AmbientLight_C,-10407.84,-7760.832,297.9501,0,-0.001647949,0,,,,,
"Lavalight_58",AmbientLight_C,-9333.219,-9491.631,297.9501,0,-0.001647949,0,,,,,
"Lavalight_59",AmbientLight_C,-7870.592,-9756.09,297.95,0,-0.001647949,0,,,,,
"Lavalight_60",AmbientLight_C,-6725.914,-9486.566,297.95,0,-0.001647949,0,,,,,
"Lavalight_61",AmbientLight_C,-5314.02,-8904.117,297.95,0,-0.001647949,0,,,,,
"Lavalight_62",AmbientLight_C,-4593.754,-7792.027,297.95,0,-0.001647949,0,,,,,
"Lavalight_63",AmbientLight_C,-2145.852,-7419.805,297.95,0,-0.001647949,0,,,,,
"BossArea_LavaAmbient_1",AmbientSound,-10199.83,-17199.7,100,0,151,0,,,,,
"BossArea_LavaAmbient_10",AmbientSound,-8201.336,-12600.7,100,0,151,0,,,,,
"BossArea_LavaAmbient_11",AmbientSound,-6199.91,-9499.865,100,0,151,0,,,,,
"BossArea_LavaAmbient_12",AmbientSound,-5699.988,-12599.9,100,0,151,0,,,,,
"BossArea_LavaAmbient_13",AmbientSound,-3699.928,-9499.867,100,0,151,0,,,,,
"BossArea_LavaAmbient_14",AmbientSound,-3199.984,-12599.83,100,0,151,0,,,,,
"BossArea_LavaAmbient_15",AmbientSound,-1199.98,-9499.82,100,0,151,0,,,,,
"BossArea_LavaAmbient_16",AmbientSound,2831.77,-9282.934,1885.892,0,151,0,,,,,
"BossArea_LavaAmbient_17",AmbientSound,4872.094,-12732.63,1885.892,0,151,0,,,,,
"BossArea_LavaAmbient_18",AmbientSound,4249.443,-20950.3,2348.677,0,151,0,,,,,
"BossArea_LavaAmbient_19",AmbientSound,1408.947,-21982.65,2348.677,0,151,0,,,,,
"BossArea_LavaAmbient_2",AmbientSound,-10201.56,-19201.74,100,0,151,0,,,,,
"BossArea_LavaAmbient_20",AmbientSound,4793.264,-16083.03,4888.677,0,151,0,,,,,
"BossArea_LavaAmbient_3",AmbientSound,-7399.875,-17199.69,100,0,151,0,,,,,
"BossArea_LavaAmbient_4",AmbientSound,-7400.65,-19201.1,100,0,151,0,,,,,
"BossArea_LavaAmbient_5",AmbientSound,299.9883,-17199.69,100,0,151,0,,,,,
"BossArea_LavaAmbient_6",AmbientSound,-400.1484,-20500.04,100,0,151,0,,,,,
"BossArea_LavaAmbient_7",AmbientSound,-3799.941,-21599.59,100,0,151,0,,,,,
"BossArea_LavaAmbient_8",AmbientSound,-11501.88,-12600.73,100,0,151,0,,,,,
"BossArea_LavaAmbient_9",AmbientSound,-9500.32,-9499.906,100,0,151,0,,,,,
"BallButton2_2",BallButton_C,8499.039,-17129.38,7490.897,0.0007103396,179.9998,-179.9999,,,,,
"BossPuzzle3_BallButton",BallButton_C,947.5776,215.5824,23.10449,0.0004439623,-90.00005,-0.00177002,,,,,
"BeamSnappyPoint2",BeamSnappyPoint_C,9629.127,-10433,6857.074,0,-0.001647949,0,,,,,
"BeamSnappyPoint_2",BeamSnappyPoint_C,9745.984,-9895.176,6857.074,0,-0.001647949,0,,,,,
"BP_A5_FixJail_2",BP_A5_FixJail_C,10949.44,-10701.03,6808,0,155.0002,0,,,,,
"BP_AquaticSimulation_2",BP_AquaticSimulation_C,15799.05,-16041.23,4999.538,0,-0.001647949,0,,,,,
"BP_AquaticSurface_2",BP_AquaticSurface_C,28.99647,74.14043,2.385762,0,-0.0007629393,0,0.223511,0.3034794,0.01,,
"NPC_BossBaronFinal1",BP_Baron_C,13368.3,-15957.79,6366.302,0,157.6617,0,,,,,
"NPC_BossBaronFinal3",BP_Baron_C,1329.332,-9315.014,4584.167,0,-59.02018,0,,,,,
"NPC_BossBaronFinal4",BP_Baron_C,8066.473,-14995.1,5518,0,-179.2517,0,,,,,
"NPC_BossBaronFinale1",BP_Baron_C,-13537.63,-15884.55,2222.721,-2.457099,95.54475,-6.409194E-07,,,,,
"BP_BaronTalk_2",BP_BaronTalk_C,13606.23,-15907.84,6420.115,1.705648,85.58492,2.49276,,,,,
"BossFrontDoor",BP_Door_06_C,-650.0054,399.9917,480,0,-90.00299,0,,,,,
"BP_MagnetBlockVolume3_6",BP_MagnetBlockVolume_C,13029.07,-14987.03,1914.389,0,-0.000199783,0,4.220752,4.617059,9.290083,,
"BP_MagnetBlockVolume4",BP_MagnetBlockVolume_C,13069.78,-15598.9,2271.171,0,-0.000199783,0,1.567336,1.89964,3.240831,,
"BP_MagnetBlockVolume5",BP_MagnetBlockVolume_C,13689.01,-16207.75,2495.314,0,-0.000199783,0,2.392553,2.604755,3.240831,,
"BP_PlayerBlockVolume18_2",BP_PlayerBlockVolume_C,15486.91,-16371.98,1801.626,-0.03100223,169.2998,0.1466205,8.821741,1.689578,15.77262,,
"BP_PlayerBlockVolume2",BP_PlayerBlockVolume_C,2471.996,-9424,4374,-0.0001844151,8.257831,0.001267951,5.213642,1,8.948648,,
"BP_PlayerBlockVolume22",BP_PlayerBlockVolume_C,16069.39,-16485.94,1645.646,0,157.3638,0.1498635,3.443861,1.689578,15.77262,,
"BP_PlayerBlockVolume25",BP_PlayerBlockVolume_C,15167.52,-13672.02,1801.937,0,169.2999,0,4.742558,6.452899,15.77262,,
"BP_PlayerBlockVolume26",BP_PlayerBlockVolume_C,17562.86,-15070.96,869.3677,0,169.2999,0,4.742558,6.452899,19.76239,,
"BP_PlayerBlockVolume27",BP_PlayerBlockVolume_C,14462.59,-16294.39,1725.871,-0.03100223,169.2998,0.1466205,5.344952,3.182066,15.77262,,
"BP_PlayerBlockVolume3",BP_PlayerBlockVolume_C,3408.008,-9045.002,4469,0.08675706,19.35295,-0.5988224,13.85087,1,8.948648,,
"BP_PlayerBlockVolume4",BP_PlayerBlockVolume_C,632.9961,-9624.02,4248,-0.0001844151,8.257831,0.001267953,10.62777,1,12.13466,,
"BP_PlayerBlockVolume_2",BP_PlayerBlockVolume_C,1693.992,-9424.018,4248,-0.0001844151,8.257831,0.001268164,10.62777,1,12.13466,,
"BP_PlayerCollisionVolume_5",BP_PlayerCollisionVolume_C,7787.297,-15129.2,5299.452,0,-0.000199783,0,1,4.757074,1.301157,,
"BP_Torch_02_2",BP_Torch_02_C,298.9497,-1699.946,1850,0,-6.103516E-05,0,,,,,
"BP_Torch_2",BP_Torch_02_C,9586.773,-13199.51,5600,0,179.9979,0,,,,,
"BP_Torch_23",BP_Torch_02_C,8700.041,-17240.54,5600,0,-90.00082,0,,,,,
"BP_Torch_24",BP_Torch_02_C,9215.09,-17191,5600,0,104.9999,0,,,,,
"BP_Torch_25",BP_Torch_02_C,8700.342,-16614.92,5600,0,-90.00082,0,,,,,
"BP_Torch_26",BP_Torch_02_C,9215.072,-20750.12,6115,0,-0.001647949,0,,,,,
"BP_Torch_27",BP_Torch_02_C,9930.031,-17800.03,6800,0,179.9991,0,,,,,
"BP_Torch_28",BP_Torch_02_C,9600,-17550.01,6800,0,89.99831,0,,,,,
"BP_Torch_3",BP_Torch_02_C,1158.947,-1699.914,1850,0,-6.103516E-05,0,,,,,
"BP_Torch_30",BP_Torch_02_C,8530.047,-16800.07,6800,0,179.9991,0,,,,,
"BP_Torch_31",BP_Torch_02_C,8246.48,-16281.48,6855,0,89.99857,0,,,,,
"BP_Torch_32",BP_Torch_02_C,9128.688,-13199.52,5600,0,179.9979,0,,,,,
"BP_Torch_33",BP_Torch_02_C,7899.209,-15374.47,6800,0,-90.00082,0,,,,,
"BP_Torch_34",BP_Torch_02_C,7899.115,-14582.68,6800,0,-90.00082,0,,,,,
"BP_Torch_35",BP_Torch_02_C,7899.133,-13469.77,6800,0,179.9979,0,,,,,
"BP_Torch_4",BP_Torch_02_C,1958.963,-1699.909,1850,0,-6.103516E-05,0,,,,,
"BP_Torch_44",BP_Torch_02_C,7522.117,-14198.74,6895,0,-0.001647949,0,,,,,
"BP_Torch_45",BP_Torch_02_C,7859.5,-15849.46,6831,0,179.9991,0,,,,,
"BP_Torch_46",BP_Torch_02_C,11072.1,-17800.11,6800,0,179.9991,0,,,,,
"BP_Torch_47",BP_Torch_02_C,8299.141,-12419.73,6800,0,-90.00082,0,,,,,
"BP_Torch_48",BP_Torch_02_C,8299.125,-11599.71,6800,0,-90.00082,0,,,,,
"BP_Torch_5",BP_Torch_02_C,-168.0513,-1699.948,1850,0,-6.103516E-05,0,,,,,
"BP_Torch_6",BP_Torch_02_C,10515.39,-17399.22,5628.533,0,179.9998,0,,,,,
"BP_TriggerVolume_2",BP_TriggerVolume_C,15870.05,-15236.04,4878,0,-0.001647949,0,15.17687,12.1413,8.775164,,
"BP_TriggerVolume_ApprachMusic",BP_TriggerVolume_C,12309.05,-16519.85,5843.062,0,-0.001586914,0,7.515162,1.828369,3.758686,,
"BP_TriggerVolume_BaronTalk1",BP_TriggerVolume_C,-13509.16,-13752.6,1326,0,-131.5701,0,1,13.80053,6.907271,,
"BP_TriggerVolume_BaronTalk2_0",BP_TriggerVolume_C,-11564.63,-15000.95,1326,0,4.354024,0,11.603,8.077881,6.941164,,
"BP_TriggerVolume_BaronTalk3",BP_TriggerVolume_C,2235,-10483,3416,0,-45.65512,0,12.48706,10.87923,6.907271,,
"BP_TriggerVolume_BaronTalk4",BP_TriggerVolume_C,2960.912,-19536.82,3416,0,-45.65512,0,3.649404,7.386325,6.907271,,
"BP_TriggerVolume_BaronTalk5",BP_TriggerVolume_C,6548.98,-14996.18,5289.775,-0.001068115,-90.67065,-10.10089,5.074393,5.254934,1.059588,,
